ticket_id,user_id,issue_type,status,created_at
3513,3274,Damaged Product,Open,2025-01-28 12:57:16
3514,4681,Account Access Issue,Pending,2025-01-25 02:50:35
3515,5396,Wrong Item Received,Open,2025-01-27 00:14:41
3516,540,Technical Issue,Open,2025-01-06 13:30:06
3517,3954,Refund Request,Closed,2025-01-14 18:53:53
3518,1021,Account Access Issue,Closed,2025-01-17 16:05:14
3519,3452,Order Not Delivered,Resolved,2025-01-27 16:44:43
3520,8276,Account Access Issue,Closed,2025-01-15 11:48:23
3521,98,Refund Request,Pending,2025-01-18 02:25:03
3522,436,Technical Issue,Open,2025-01-16 08:44:38
3523,8630,Damaged Product,Closed,2025-01-13 13:35:05
3524,3355,Refund Request,Open,2025-01-21 19:22:14
3525,3051,Payment Issue,Resolved,2025-01-08 02:31:28
3526,7953,Order Not Delivered,Pending,2025-01-29 13:40:19
3527,904,Payment Issue,Open,2025-01-01 14:43:20
3528,8624,Technical Issue,Closed,2025-01-18 13:20:18
3529,1553,Wrong Item Received,Closed,2025-01-13 23:36:26
3530,722,Damaged Product,Open,2025-01-21 07:42:57
3531,6216,Account Access Issue,Pending,2025-01-18 21:54:53
3532,1373,Refund Request,Pending,2025-01-21 16:25:17
3533,5878,Account Access Issue,Open,2025-01-17 19:39:48
3534,6459,Technical Issue,Open,2025-01-30 04:29:20
3535,9664,General Inquiry,Closed,2025-01-24 12:46:07
3536,3561,Damaged Product,Resolved,2025-01-11 15:30:00
3537,2857,Damaged Product,Open,2025-01-10 16:03:26
3538,8969,General Inquiry,Resolved,2025-01-26 06:19:38
3539,7243,Technical Issue,Closed,2025-01-11 07:40:17
3540,6921,Technical Issue,Open,2025-01-30 04:24:55
3541,7054,Order Not Delivered,Pending,2025-01-29 02:26:53
3542,300,Technical Issue,Open,2025-01-05 11:37:06
3543,9912,Damaged Product,Open,2025-01-28 13:02:04
3544,4312,Damaged Product,Closed,2025-01-09 12:23:46
3545,9294,Payment Issue,Open,2025-01-25 23:13:26
3546,5865,Order Not Delivered,Closed,2025-01-06 20:35:46
3547,1246,Wrong Item Received,Open,2025-01-06 05:37:45
3548,8189,Payment Issue,Closed,2025-01-11 21:59:13
3549,3507,General Inquiry,Resolved,2025-01-01 12:23:14
3550,3584,General Inquiry,Pending,2025-01-04 10:51:28
3551,4944,Damaged Product,Open,2025-01-17 09:35:17
3552,1676,Wrong Item Received,Closed,2025-01-14 10:06:19
3553,1355,Order Not Delivered,Pending,2025-01-30 09:15:37
3554,1141,Refund Request,Resolved,2025-01-06 02:36:26
3555,3860,Refund Request,Resolved,2025-01-18 23:38:09
3556,853,General Inquiry,Open,2025-01-24 05:44:00
3557,556,Damaged Product,Pending,2025-01-20 20:39:27
3558,4598,Wrong Item Received,Pending,2025-01-09 00:23:56
3559,4058,Damaged Product,Closed,2025-01-19 04:57:34
3560,887,Wrong Item Received,Pending,2025-01-12 22:40:35
3561,7198,Technical Issue,Resolved,2025-01-18 03:33:52
3562,7214,Order Not Delivered,Pending,2025-01-14 13:13:50
3563,7872,Order Not Delivered,Resolved,2025-01-08 01:54:12
3564,8543,Account Access Issue,Open,2025-01-16 06:23:55
3565,7812,General Inquiry,Pending,2025-01-19 09:01:47
3566,9991,Damaged Product,Closed,2025-01-02 21:25:20
3567,3136,Damaged Product,Pending,2025-01-22 16:46:21
3568,5535,Wrong Item Received,Resolved,2025-01-21 07:23:16
3569,111,Damaged Product,Pending,2025-01-05 23:04:33
3570,5125,General Inquiry,Closed,2025-01-11 03:16:37
3571,4530,Technical Issue,Closed,2025-01-20 07:03:52
3572,1211,Order Not Delivered,Pending,2025-01-21 14:04:53
3573,472,Refund Request,Open,2025-01-27 17:55:50
3574,706,Order Not Delivered,Resolved,2025-01-15 04:48:25
3575,4024,Damaged Product,Closed,2025-01-11 09:14:14
3576,7799,Technical Issue,Closed,2025-01-14 09:39:08
3577,9805,Wrong Item Received,Open,2025-01-25 17:54:57
3578,1484,Wrong Item Received,Resolved,2025-01-16 04:15:35
3579,4906,Damaged Product,Pending,2025-01-18 08:29:33
3580,3732,Account Access Issue,Closed,2025-01-29 00:58:36
3581,6967,Technical Issue,Open,2025-01-09 20:40:13
3582,5638,Order Not Delivered,Resolved,2025-01-08 04:27:16
3583,5985,Payment Issue,Resolved,2025-01-18 20:09:23
3584,6830,General Inquiry,Pending,2025-01-29 14:14:40
3585,6994,Account Access Issue,Closed,2025-01-29 14:55:09
3586,8404,Wrong Item Received,Resolved,2025-01-23 06:56:52
3587,3603,Damaged Product,Closed,2025-01-25 20:34:54
3588,1859,Damaged Product,Open,2025-01-18 18:29:05
3589,1148,General Inquiry,Resolved,2025-01-10 21:37:25
3590,2252,Order Not Delivered,Closed,2025-01-08 03:15:52
3591,7710,Refund Request,Pending,2025-01-26 12:48:36
3592,2382,Technical Issue,Closed,2025-01-09 15:47:20
3593,4038,Damaged Product,Pending,2025-01-27 01:51:21
3594,8090,Damaged Product,Closed,2025-01-22 08:24:15
3595,8329,Account Access Issue,Resolved,2025-01-26 04:52:46
3596,246,Damaged Product,Pending,2025-01-29 08:00:33
3597,920,Account Access Issue,Closed,2025-01-25 17:24:04
3598,8711,Payment Issue,Open,2025-01-20 06:22:31
3599,6993,Account Access Issue,Pending,2025-01-26 15:39:05
3600,1332,Wrong Item Received,Closed,2025-01-18 19:47:18
3601,5555,Account Access Issue,Resolved,2025-01-15 17:41:55
3602,2266,Account Access Issue,Closed,2025-01-29 06:50:37
3603,8043,Account Access Issue,Pending,2025-01-14 22:36:48
3604,3742,Payment Issue,Resolved,2025-01-06 01:43:48
3605,7276,General Inquiry,Closed,2025-01-28 22:02:14
3606,8990,Payment Issue,Closed,2025-01-21 23:40:01
3607,2036,Payment Issue,Resolved,2025-01-25 08:12:12
3608,9500,Wrong Item Received,Pending,2025-01-30 02:12:40
3609,3792,Damaged Product,Closed,2025-01-26 05:18:19
3610,7691,General Inquiry,Resolved,2025-01-06 23:55:35
3611,7434,Payment Issue,Open,2025-01-27 05:59:31
3612,6133,Order Not Delivered,Closed,2025-01-02 12:58:38
3613,9668,Order Not Delivered,Open,2025-01-28 03:40:10
3614,1935,Order Not Delivered,Closed,2025-01-21 01:11:18
3615,7247,Wrong Item Received,Pending,2025-01-25 08:03:55
3616,8587,Order Not Delivered,Closed,2025-01-05 18:50:08
3617,9136,Payment Issue,Closed,2025-01-06 05:36:19
3618,4015,Order Not Delivered,Resolved,2025-01-28 16:32:34
3619,5961,Refund Request,Pending,2025-01-18 04:11:05
3620,259,Wrong Item Received,Resolved,2025-01-30 07:41:43
3621,3399,Damaged Product,Open,2025-01-04 10:51:41
3622,5867,Order Not Delivered,Pending,2025-01-14 17:12:13
3623,9765,Account Access Issue,Resolved,2025-01-03 14:40:47
3624,7093,General Inquiry,Open,2025-01-16 12:29:06
3625,7491,Payment Issue,Open,2025-01-24 22:10:43
3626,9908,Payment Issue,Pending,2025-01-26 21:26:06
3627,6586,Refund Request,Pending,2025-01-25 21:02:59
3628,4652,General Inquiry,Resolved,2025-01-23 14:55:44
3629,6260,Order Not Delivered,Closed,2025-01-12 09:56:40
3630,464,Technical Issue,Open,2025-01-26 15:41:31
3631,3650,Technical Issue,Pending,2025-01-07 00:36:27
3632,2944,Technical Issue,Closed,2025-01-01 08:28:19
3633,381,Technical Issue,Pending,2025-01-26 10:40:27
3634,5164,Account Access Issue,Resolved,2025-01-01 17:28:01
3635,2739,Order Not Delivered,Pending,2025-01-15 18:22:38
3636,5546,Technical Issue,Closed,2025-01-16 14:13:26
3637,5713,Technical Issue,Closed,2025-01-23 15:53:25
3638,758,General Inquiry,Resolved,2025-01-12 14:33:58
3639,3802,Refund Request,Resolved,2025-01-02 13:42:05
3640,8252,Technical Issue,Resolved,2025-01-13 00:51:42
3641,9778,Account Access Issue,Closed,2025-01-27 05:00:58
3642,4933,Wrong Item Received,Closed,2025-01-10 02:30:51
3643,2735,Account Access Issue,Open,2025-01-12 21:21:30
3644,2897,Wrong Item Received,Resolved,2025-01-01 08:45:29
3645,2216,Technical Issue,Open,2025-01-19 19:32:41
3646,1763,Technical Issue,Closed,2025-01-15 11:35:28
3647,7080,Account Access Issue,Closed,2025-01-28 12:03:34
3648,106,General Inquiry,Resolved,2025-01-22 14:07:06
3649,2768,Damaged Product,Open,2025-01-25 20:52:56
3650,9753,Order Not Delivered,Open,2025-01-13 01:36:16
3651,4285,Payment Issue,Open,2025-01-24 06:42:10
3652,4251,Damaged Product,Resolved,2025-01-25 03:16:13
3653,6817,Technical Issue,Resolved,2025-01-01 14:31:32
3654,3271,General Inquiry,Open,2025-01-28 07:52:53
3655,1524,Technical Issue,Pending,2025-01-15 18:37:15
3656,3964,General Inquiry,Pending,2025-01-01 06:22:40
3657,652,Order Not Delivered,Closed,2025-01-23 23:21:29
3658,7139,Payment Issue,Closed,2025-01-15 23:53:04
3659,9879,Refund Request,Pending,2025-01-07 20:24:36
3660,5240,Order Not Delivered,Open,2025-01-03 18:46:35
3661,1670,Refund Request,Closed,2025-01-22 08:03:15
3662,3103,Wrong Item Received,Open,2025-01-29 21:55:33
3663,224,Account Access Issue,Open,2025-01-12 11:00:09
3664,4140,Damaged Product,Resolved,2025-01-15 18:42:50
3665,2771,Technical Issue,Resolved,2025-01-26 17:45:32
3666,8906,Order Not Delivered,Pending,2025-01-20 17:33:17
3667,5532,Technical Issue,Closed,2025-01-14 02:58:44
3668,2060,Account Access Issue,Open,2025-01-13 06:09:25
3669,2089,Payment Issue,Pending,2025-01-09 08:34:55
3670,2457,Refund Request,Resolved,2025-01-01 04:10:20
3671,5253,Technical Issue,Open,2025-01-07 09:45:45
3672,9621,Account Access Issue,Resolved,2025-01-27 03:06:28
3673,1839,Payment Issue,Open,2025-01-07 14:29:00
3674,1118,Technical Issue,Resolved,2025-01-02 02:39:33
3675,3274,Account Access Issue,Resolved,2025-01-18 17:27:12
3676,2189,Wrong Item Received,Resolved,2025-01-14 23:58:36
3677,4992,Refund Request,Resolved,2025-01-28 18:36:48
3678,9387,General Inquiry,Resolved,2025-01-08 04:24:18
3679,8505,Wrong Item Received,Resolved,2025-01-04 04:04:15
3680,7688,Order Not Delivered,Resolved,2025-01-13 21:11:45
3681,8912,Refund Request,Closed,2025-01-21 21:13:17
3682,3870,Damaged Product,Pending,2025-01-03 13:27:49
3683,3798,Order Not Delivered,Pending,2025-01-13 18:17:31
3684,4749,Refund Request,Resolved,2025-01-09 14:24:48
3685,670,Damaged Product,Closed,2025-01-26 23:25:48
3686,4022,Technical Issue,Pending,2025-01-05 02:48:31
3687,8400,Payment Issue,Closed,2025-01-07 21:50:49
3688,476,Technical Issue,Resolved,2025-01-18 15:31:01
3689,4332,Wrong Item Received,Pending,2025-01-06 17:14:29
3690,4296,Technical Issue,Open,2025-01-07 15:08:17
3691,6645,Technical Issue,Closed,2025-01-19 09:24:50
3692,8215,Wrong Item Received,Open,2025-01-27 18:42:54
3693,1058,Technical Issue,Closed,2025-01-01 18:30:36
3694,1243,Order Not Delivered,Resolved,2025-01-26 15:55:09
3695,7752,General Inquiry,Resolved,2025-01-26 15:53:55
3696,316,Damaged Product,Pending,2025-01-05 04:15:46
3697,349,Account Access Issue,Pending,2025-01-01 07:22:59
3698,2293,Technical Issue,Resolved,2025-01-15 06:47:20
3699,7490,Refund Request,Open,2025-01-20 22:36:22
3700,1429,Order Not Delivered,Pending,2025-01-17 05:42:30
3701,1466,Technical Issue,Resolved,2025-01-24 01:54:38
3702,3546,Payment Issue,Resolved,2025-01-16 23:11:07
3703,348,Technical Issue,Closed,2025-01-15 08:08:05
3704,747,Order Not Delivered,Open,2025-01-08 07:00:55
3705,7392,Wrong Item Received,Resolved,2025-01-17 11:51:07
3706,8799,Technical Issue,Resolved,2025-01-07 00:24:03
3707,6242,Damaged Product,Resolved,2025-01-28 11:01:13
3708,7391,Refund Request,Open,2025-01-02 11:37:56
3709,489,Damaged Product,Open,2025-01-01 20:55:26
3710,1011,Order Not Delivered,Pending,2025-01-20 06:43:52
3711,8545,Payment Issue,Pending,2025-01-05 21:37:54
3712,7657,Account Access Issue,Resolved,2025-01-10 01:24:53
3713,1260,Damaged Product,Pending,2025-01-23 19:58:04
3714,9902,Technical Issue,Resolved,2025-01-13 22:59:53
3715,2088,Account Access Issue,Resolved,2025-01-24 22:16:41
3716,2593,Refund Request,Closed,2025-01-18 20:52:46
3717,6678,Payment Issue,Resolved,2025-01-23 22:48:21
3718,9694,General Inquiry,Closed,2025-01-11 09:56:57
3719,834,Technical Issue,Closed,2025-01-26 15:06:26
3720,8353,Order Not Delivered,Open,2025-01-21 05:53:19
3721,6835,General Inquiry,Resolved,2025-01-01 23:03:32
3722,8537,Payment Issue,Open,2025-01-24 10:07:31
3723,5871,Account Access Issue,Pending,2025-01-27 20:57:36
3724,6736,Damaged Product,Closed,2025-01-03 16:50:32
3725,9018,Refund Request,Pending,2025-01-04 21:57:39
3726,7655,Technical Issue,Resolved,2025-01-10 11:28:50
3727,9485,Wrong Item Received,Pending,2025-01-25 22:07:41
3728,2983,Account Access Issue,Pending,2025-01-13 09:35:45
3729,1746,General Inquiry,Pending,2025-01-05 01:19:53
3730,6426,Damaged Product,Resolved,2025-01-16 06:26:36
3731,1678,Technical Issue,Closed,2025-01-21 19:34:48
3732,5555,General Inquiry,Pending,2025-01-20 09:11:03
3733,1027,Wrong Item Received,Closed,2025-01-21 16:11:13
3734,6096,Account Access Issue,Open,2025-01-06 09:10:54
3735,7069,Damaged Product,Resolved,2025-01-25 22:52:03
3736,6774,Account Access Issue,Closed,2025-01-29 08:17:16
3737,4579,Refund Request,Pending,2025-01-15 11:43:59
3738,5541,Technical Issue,Open,2025-01-16 17:52:45
3739,7516,Wrong Item Received,Pending,2025-01-23 15:20:52
3740,8609,Damaged Product,Pending,2025-01-20 17:08:35
3741,9217,Refund Request,Resolved,2025-01-14 00:17:04
3742,5975,Payment Issue,Resolved,2025-01-02 11:56:52
3743,7666,Order Not Delivered,Resolved,2025-01-29 06:42:11
3744,8732,General Inquiry,Resolved,2025-01-07 18:16:53
3745,2036,Order Not Delivered,Pending,2025-01-15 05:22:22
3746,9958,Technical Issue,Open,2025-01-21 16:31:21
3747,4385,Refund Request,Resolved,2025-01-06 00:24:37
3748,3667,Technical Issue,Resolved,2025-01-25 12:39:45
3749,6446,Order Not Delivered,Resolved,2025-01-08 13:49:21
3750,2264,Account Access Issue,Open,2025-01-07 14:41:57
3751,9299,Wrong Item Received,Pending,2025-01-10 13:46:53
3752,3708,Damaged Product,Open,2025-01-25 20:42:55
3753,3058,Refund Request,Closed,2025-01-24 10:11:53
3754,8756,Order Not Delivered,Closed,2025-01-12 12:47:25
3755,3588,Technical Issue,Pending,2025-01-23 14:54:20
3756,6111,Account Access Issue,Resolved,2025-01-12 13:37:29
3757,2729,Wrong Item Received,Resolved,2025-01-10 17:26:45
3758,196,Payment Issue,Closed,2025-01-13 20:43:54
3759,1348,Technical Issue,Closed,2025-01-15 20:45:40
3760,9693,General Inquiry,Open,2025-01-16 19:11:19
3761,9317,General Inquiry,Closed,2025-01-08 18:39:04
3762,9761,Payment Issue,Resolved,2025-01-12 06:55:55
3763,8236,General Inquiry,Open,2025-01-13 18:51:33
3764,1019,Technical Issue,Resolved,2025-01-30 08:06:32
3765,2963,General Inquiry,Resolved,2025-01-14 07:33:05
3766,5159,Payment Issue,Open,2025-01-22 18:26:20
3767,6997,Refund Request,Open,2025-01-13 01:04:36
3768,158,Wrong Item Received,Pending,2025-01-02 01:20:51
3769,939,Wrong Item Received,Closed,2025-01-12 03:29:28
3770,3471,Damaged Product,Resolved,2025-01-04 08:20:17
3771,7186,Order Not Delivered,Pending,2025-01-16 00:40:50
3772,2264,Technical Issue,Closed,2025-01-07 17:39:00
3773,9088,Order Not Delivered,Resolved,2025-01-01 21:04:42
3774,4449,Technical Issue,Resolved,2025-01-01 13:08:48
3775,2554,Order Not Delivered,Pending,2025-01-24 17:26:35
3776,8187,General Inquiry,Closed,2025-01-25 19:14:49
3777,3502,Damaged Product,Open,2025-01-12 00:05:01
3778,8022,Order Not Delivered,Closed,2025-01-09 12:53:31
3779,6777,Payment Issue,Open,2025-01-11 16:41:41
3780,6427,Damaged Product,Closed,2025-01-07 16:47:00
3781,1429,Account Access Issue,Closed,2025-01-16 02:37:30
3782,8310,Technical Issue,Closed,2025-01-16 16:31:29
3783,1613,General Inquiry,Resolved,2025-01-14 11:13:40
3784,1669,Order Not Delivered,Pending,2025-01-29 20:32:41
3785,425,Account Access Issue,Open,2025-01-10 15:19:48
3786,1838,Payment Issue,Pending,2025-01-25 11:25:38
3787,2365,Damaged Product,Resolved,2025-01-16 03:06:50
3788,3662,Wrong Item Received,Open,2025-01-09 17:09:45
3789,420,Technical Issue,Resolved,2025-01-28 03:44:48
3790,8997,Order Not Delivered,Closed,2025-01-28 17:24:43
3791,7093,Refund Request,Resolved,2025-01-16 21:10:05
3792,5192,Payment Issue,Pending,2025-01-03 21:26:42
3793,9633,Damaged Product,Resolved,2025-01-20 07:14:17
3794,8378,Damaged Product,Resolved,2025-01-13 05:03:55
3795,6043,Order Not Delivered,Open,2025-01-10 20:30:48
3796,3638,General Inquiry,Closed,2025-01-25 02:03:05
3797,3519,Wrong Item Received,Pending,2025-01-08 22:37:53
3798,3250,Damaged Product,Pending,2025-01-06 14:04:43
3799,8827,Account Access Issue,Resolved,2025-01-26 06:04:11
3800,2608,Refund Request,Resolved,2025-01-30 07:46:27
3801,9759,General Inquiry,Pending,2025-01-02 03:59:42
3802,5416,Damaged Product,Resolved,2025-01-02 17:55:53
3803,2138,Damaged Product,Pending,2025-01-16 15:45:26
3804,6673,General Inquiry,Closed,2025-01-27 23:42:27
3805,5458,Wrong Item Received,Open,2025-01-23 08:58:12
3806,2556,Technical Issue,Closed,2025-01-27 15:24:52
3807,6708,Wrong Item Received,Open,2025-01-04 13:47:32
3808,2761,Refund Request,Open,2025-01-18 14:59:44
3809,2277,Account Access Issue,Resolved,2025-01-01 06:04:48
3810,7388,Technical Issue,Resolved,2025-01-18 20:10:09
3811,2621,Damaged Product,Open,2025-01-26 11:54:37
3812,2742,Damaged Product,Closed,2025-01-10 00:30:48
3813,5827,Order Not Delivered,Closed,2025-01-20 09:14:48
3814,3074,Damaged Product,Resolved,2025-01-05 21:54:38
3815,2110,Account Access Issue,Open,2025-01-15 21:46:42
3816,327,Damaged Product,Pending,2025-01-23 05:25:37
3817,7499,Account Access Issue,Pending,2025-01-02 01:31:28
3818,8157,Damaged Product,Resolved,2025-01-12 02:37:09
3819,7177,Account Access Issue,Pending,2025-01-14 09:24:30
3820,8123,Payment Issue,Open,2025-01-05 04:37:11
3821,9297,Refund Request,Closed,2025-01-29 22:42:32
3822,8762,Wrong Item Received,Closed,2025-01-18 01:24:54
3823,8893,Payment Issue,Closed,2025-01-28 17:06:16
3824,2952,Refund Request,Pending,2025-01-22 01:07:13
3825,127,Account Access Issue,Pending,2025-01-03 17:57:42
3826,9086,Account Access Issue,Closed,2025-01-19 16:00:44
3827,3329,Payment Issue,Closed,2025-01-24 21:15:36
3828,3421,Wrong Item Received,Pending,2025-01-15 16:14:57
3829,3031,Payment Issue,Pending,2025-01-22 20:59:06
3830,4895,Order Not Delivered,Pending,2025-01-16 07:57:51
3831,6732,Wrong Item Received,Open,2025-01-14 06:47:41
3832,4287,Order Not Delivered,Closed,2025-01-20 21:26:38
3833,1566,Order Not Delivered,Resolved,2025-01-02 07:19:13
3834,4033,Refund Request,Resolved,2025-01-03 07:58:17
3835,4633,Payment Issue,Closed,2025-01-26 19:50:01
3836,2916,Refund Request,Closed,2025-01-05 12:14:34
3837,4616,Payment Issue,Open,2025-01-03 02:40:29
3838,6013,Wrong Item Received,Closed,2025-01-12 07:53:09
3839,7818,Payment Issue,Closed,2025-01-22 00:29:47
3840,3553,Account Access Issue,Pending,2025-01-23 02:34:21
3841,6035,General Inquiry,Open,2025-01-02 08:01:38
3842,8253,Refund Request,Resolved,2025-01-03 04:45:49
3843,200,Refund Request,Resolved,2025-01-06 08:49:27
3844,8646,Damaged Product,Open,2025-01-05 02:23:32
3845,5538,Account Access Issue,Resolved,2025-01-19 20:20:03
3846,1069,Wrong Item Received,Pending,2025-01-30 10:42:11
3847,1090,Refund Request,Open,2025-01-04 13:42:04
3848,1516,General Inquiry,Open,2025-01-01 00:50:54
3849,9275,Order Not Delivered,Closed,2025-01-18 02:31:44
3850,4088,General Inquiry,Pending,2025-01-29 07:22:31
3851,7964,Damaged Product,Pending,2025-01-01 09:24:28
3852,4180,Damaged Product,Resolved,2025-01-19 11:37:55
3853,572,Payment Issue,Open,2025-01-27 03:22:12
3854,2897,Technical Issue,Pending,2025-01-26 21:59:15
3855,2540,Order Not Delivered,Open,2025-01-27 03:15:59
3856,7722,Wrong Item Received,Resolved,2025-01-14 21:55:09
3857,5712,General Inquiry,Closed,2025-01-20 17:49:21
3858,2576,Technical Issue,Open,2025-01-11 17:41:44
3859,2464,Payment Issue,Pending,2025-01-26 21:07:24
3860,3822,Account Access Issue,Closed,2025-01-23 07:32:25
3861,8199,General Inquiry,Pending,2025-01-07 14:46:19
3862,6735,Damaged Product,Pending,2025-01-14 00:46:22
3863,7692,Order Not Delivered,Open,2025-01-07 06:13:42
3864,1204,Technical Issue,Closed,2025-01-27 07:33:15
3865,1755,Refund Request,Resolved,2025-01-22 01:38:29
3866,3904,Wrong Item Received,Resolved,2025-01-18 10:20:19
3867,6859,Technical Issue,Closed,2025-01-20 18:02:17
3868,4370,Technical Issue,Pending,2025-01-08 09:15:33
3869,8965,Account Access Issue,Pending,2025-01-05 03:39:06
3870,5006,General Inquiry,Closed,2025-01-07 20:08:56
3871,2125,General Inquiry,Pending,2025-01-30 02:27:23
3872,7625,Payment Issue,Resolved,2025-01-10 21:42:24
3873,8354,Damaged Product,Resolved,2025-01-22 03:58:25
3874,4512,General Inquiry,Open,2025-01-25 06:31:27
3875,7287,General Inquiry,Pending,2025-01-27 14:00:49
3876,5371,Wrong Item Received,Open,2025-01-02 04:12:10
3877,8962,Technical Issue,Closed,2025-01-27 13:09:50
3878,6761,Refund Request,Pending,2025-01-29 08:32:04
3879,3690,Wrong Item Received,Pending,2025-01-09 14:38:02
