payment_id,order_id,user_id,payment_status,payment_method,payment_date
2014,13261,4710,Failed,PayPal,2025-01-19 20:25:57
2015,2101,8478,Failed,Cryptocurrency,2025-01-01 09:40:13
2016,3743,9223,Pending,Bank Transfer,2025-01-05 23:47:55
2017,3230,9305,Pending,Credit Card,2025-01-25 20:10:24
2018,19652,6755,Completed,Cryptocurrency,2025-01-18 06:44:11
2019,24067,5869,Pending,PayPal,2025-01-29 00:17:19
2020,9520,1346,Pending,Bank Transfer,2025-01-05 07:25:50
2021,12264,8797,Pending,PayPal,2025-01-22 00:21:55
2022,21011,2654,Completed,PayPal,2025-01-17 06:29:28
2023,17659,930,Pending,Cryptocurrency,2025-01-02 18:47:10
2024,7107,213,Failed,Cryptocurrency,2025-01-21 17:31:15
2025,13045,9168,Failed,Bank Transfer,2025-01-16 07:45:17
2026,12759,3407,Pending,Credit Card,2025-01-25 18:07:21
2027,16942,4495,Completed,Credit Card,2025-01-09 21:38:36
2028,10573,9863,Failed,Bank Transfer,2025-01-29 04:26:32
2029,16739,8908,Completed,PayPal,2025-01-14 10:07:08
2030,13850,2333,Completed,Bank Transfer,2025-01-25 17:59:52
2031,321,3727,Pending,Credit Card,2025-01-27 20:43:14
2032,10590,6697,Failed,Cryptocurrency,2025-01-13 20:16:55
2033,1218,1861,Completed,Bank Transfer,2025-01-09 19:55:10
2034,19426,5561,Completed,Bank Transfer,2025-01-21 21:46:54
2035,15563,344,Pending,Cryptocurrency,2025-01-15 20:54:30
2036,8841,3603,Pending,Credit Card,2025-01-19 22:20:48
2037,14913,304,Completed,PayPal,2025-01-06 12:12:38
2038,23424,9349,Pending,Bank Transfer,2025-01-24 03:25:47
2039,29139,7350,Pending,Bank Transfer,2025-01-29 04:55:47
2040,4554,7326,Failed,PayPal,2025-01-07 14:49:51
2041,29212,7812,Completed,PayPal,2025-01-01 19:14:05
2042,20588,3627,Completed,Bank Transfer,2025-01-21 12:40:34
2043,21820,1166,Failed,PayPal,2025-01-08 02:04:34
2044,11995,1989,Failed,Bank Transfer,2025-01-25 20:33:09
2045,20194,8648,Pending,Cryptocurrency,2025-01-18 02:57:51
2046,25527,7175,Pending,Bank Transfer,2025-01-24 11:09:31
2047,4938,1380,Pending,Credit Card,2025-01-22 23:00:05
2048,24384,376,Failed,Cryptocurrency,2025-01-25 19:57:12
2049,9697,586,Pending,Bank Transfer,2025-01-02 14:49:50
2050,23992,3989,Failed,Cryptocurrency,2025-01-16 23:14:03
2051,10939,2942,Pending,PayPal,2025-01-01 01:57:04
2052,25863,6711,Completed,Cryptocurrency,2025-01-02 03:32:24
2053,4055,684,Pending,PayPal,2025-01-08 14:27:59
2054,11244,1659,Completed,Credit Card,2025-01-01 12:39:26
2055,27860,3332,Pending,PayPal,2025-01-06 23:44:30
2056,24776,9640,Failed,Cryptocurrency,2025-01-06 20:29:56
2057,24216,1468,Pending,PayPal,2025-01-09 04:08:21
2058,25705,1785,Pending,PayPal,2025-01-13 05:09:29
2059,18559,5676,Failed,Bank Transfer,2025-01-14 16:47:30
2060,4705,6006,Pending,Bank Transfer,2025-01-05 18:14:30
2061,29902,4331,Completed,PayPal,2025-01-03 08:38:07
2062,24029,7243,Pending,Bank Transfer,2025-01-16 15:24:22
2063,10887,2007,Completed,Bank Transfer,2025-01-12 20:49:32
2064,24548,3245,Pending,Bank Transfer,2025-01-28 05:41:02
2065,6025,9197,Completed,Cryptocurrency,2025-01-12 13:05:20
2066,14514,6709,Completed,Credit Card,2025-01-17 06:14:16
2067,23994,3057,Failed,Cryptocurrency,2025-01-13 16:39:14
2068,4090,8426,Completed,PayPal,2025-01-01 14:58:57
2069,23636,3050,Pending,Credit Card,2025-01-19 15:48:31
2070,13026,4596,Pending,Bank Transfer,2025-01-14 05:39:27
2071,21522,3902,Pending,Cryptocurrency,2025-01-05 10:25:52
2072,26329,2891,Pending,Credit Card,2025-01-18 05:55:31
2073,7201,3710,Pending,Cryptocurrency,2025-01-13 17:15:15
2074,24914,8594,Completed,Cryptocurrency,2025-01-03 10:20:08
2075,603,974,Pending,Credit Card,2025-01-20 04:03:34
2076,15820,8152,Pending,Bank Transfer,2025-01-13 08:11:17
2077,28099,3964,Failed,Credit Card,2025-01-22 16:01:21
2078,22375,2862,Pending,PayPal,2025-01-17 22:19:01
2079,27905,3509,Failed,PayPal,2025-01-04 13:40:13
2080,27455,6313,Completed,Credit Card,2025-01-21 05:05:43
2081,18886,5926,Pending,Credit Card,2025-01-11 17:09:51
2082,2555,6986,Completed,Cryptocurrency,2025-01-02 18:52:35
2083,21015,2252,Pending,Credit Card,2025-01-13 12:38:07
2084,6070,7175,Failed,PayPal,2025-01-06 18:55:45
2085,12796,9740,Completed,Cryptocurrency,2025-01-08 21:43:58
2086,10671,5930,Failed,PayPal,2025-01-25 00:15:37
2087,19294,5019,Failed,Cryptocurrency,2025-01-01 13:50:51
2088,29162,7217,Failed,Cryptocurrency,2025-01-14 04:46:59
2089,4259,1897,Failed,Credit Card,2025-01-10 09:03:42
2090,21227,7580,Pending,Credit Card,2025-01-18 08:33:06
2091,27014,4155,Completed,Cryptocurrency,2025-01-01 21:28:07
2092,4504,4989,Pending,Bank Transfer,2025-01-25 08:05:03
2093,10062,2692,Completed,Credit Card,2025-01-12 04:47:24
2094,26165,8687,Pending,Credit Card,2025-01-04 15:21:09
2095,23017,6077,Completed,Cryptocurrency,2025-01-26 00:30:23
2096,4965,5379,Failed,Credit Card,2025-01-15 12:06:16
2097,20773,5108,Completed,Credit Card,2025-01-24 22:52:16
2098,2720,6656,Pending,Credit Card,2025-01-08 18:29:37
2099,4326,3235,Pending,Credit Card,2025-01-14 20:35:11
2100,3994,4145,Failed,Cryptocurrency,2025-01-08 13:03:50
2101,8868,4392,Pending,Bank Transfer,2025-01-09 21:25:12
2102,310,8478,Completed,Credit Card,2025-01-07 09:43:40
2103,22703,7105,Completed,PayPal,2025-01-23 09:17:59
2104,23307,422,Pending,PayPal,2025-01-27 20:05:29
2105,2671,3806,Pending,PayPal,2025-01-16 21:14:10
2106,13812,4090,Failed,Cryptocurrency,2025-01-27 18:48:09
2107,16878,3480,Completed,Cryptocurrency,2025-01-02 20:28:16
2108,14,1452,Completed,Bank Transfer,2025-01-24 12:44:30
2109,2500,3420,Failed,Bank Transfer,2025-01-26 13:54:27
2110,4967,2197,Pending,Bank Transfer,2025-01-17 07:06:58
2111,27018,3314,Completed,Cryptocurrency,2025-01-09 21:46:33
2112,9589,8306,Completed,Cryptocurrency,2025-01-29 01:47:28
2113,9857,2719,Pending,Bank Transfer,2025-01-05 06:38:38
2114,9464,6912,Completed,Bank Transfer,2025-01-06 17:15:58
2115,24966,2581,Pending,Bank Transfer,2025-01-12 16:35:01
2116,22554,7873,Pending,Credit Card,2025-01-14 13:00:16
2117,4924,135,Completed,Credit Card,2025-01-26 23:32:03
2118,14822,6531,Completed,Cryptocurrency,2025-01-08 08:22:52
2119,13696,6294,Completed,Cryptocurrency,2025-01-19 10:50:07
2120,12404,3262,Pending,Credit Card,2025-01-15 15:22:05
2121,25784,848,Pending,PayPal,2025-01-23 14:26:05
2122,2367,4706,Failed,Bank Transfer,2025-01-08 13:12:27
2123,20941,8895,Completed,Bank Transfer,2025-01-25 18:18:42
2124,2030,4029,Failed,Cryptocurrency,2025-01-07 00:31:49
2125,10037,9328,Completed,Cryptocurrency,2025-01-08 11:00:48
2126,29630,9040,Completed,Cryptocurrency,2025-01-25 21:11:45
2127,20113,9651,Pending,Bank Transfer,2025-01-18 04:18:49
2128,2381,5840,Failed,Bank Transfer,2025-01-27 20:09:00
2129,17215,689,Failed,Bank Transfer,2025-01-15 15:43:03
2130,23647,8227,Completed,Bank Transfer,2025-01-17 11:22:15
2131,28861,812,Failed,Cryptocurrency,2025-01-13 01:26:13
2132,15099,1690,Pending,Cryptocurrency,2025-01-06 13:06:34
2133,13200,4148,Failed,Bank Transfer,2025-01-27 05:09:29
2134,8235,1229,Pending,Cryptocurrency,2025-01-04 21:16:34
2135,11031,873,Failed,Credit Card,2025-01-01 15:25:46
2136,2442,4324,Failed,Cryptocurrency,2025-01-03 01:41:21
2137,3092,3816,Pending,Credit Card,2025-01-09 22:10:28
2138,9826,8272,Failed,Cryptocurrency,2025-01-09 18:23:21
2139,20143,8397,Completed,Credit Card,2025-01-11 12:06:39
2140,9634,614,Pending,PayPal,2025-01-27 01:16:36
2141,13162,1334,Completed,Credit Card,2025-01-25 00:27:59
2142,22091,8610,Pending,Credit Card,2025-01-24 08:34:30
2143,29613,546,Completed,Bank Transfer,2025-01-01 16:39:41
2144,9253,5047,Failed,Bank Transfer,2025-01-04 10:48:06
2145,15803,5011,Completed,Cryptocurrency,2025-01-25 08:22:25
2146,9313,9594,Completed,Cryptocurrency,2025-01-14 10:20:02
2147,27434,6201,Failed,PayPal,2025-01-08 05:43:39
2148,22427,8014,Pending,Bank Transfer,2025-01-26 10:40:16
2149,26246,7179,Completed,Bank Transfer,2025-01-26 02:56:08
2150,18734,3899,Pending,Bank Transfer,2025-01-07 16:58:02
2151,2133,3150,Completed,Cryptocurrency,2025-01-04 04:01:36
2152,3760,2514,Completed,Credit Card,2025-01-11 08:39:32
2153,22425,3019,Failed,Bank Transfer,2025-01-08 19:52:40
2154,22407,6213,Failed,Credit Card,2025-01-24 05:32:30
2155,10814,4152,Completed,Bank Transfer,2025-01-15 06:01:13
2156,17894,6358,Pending,Credit Card,2025-01-14 08:03:34
2157,1380,2230,Completed,Cryptocurrency,2025-01-25 18:06:36
2158,7673,4066,Pending,Cryptocurrency,2025-01-22 04:18:06
2159,17359,8161,Failed,Cryptocurrency,2025-01-08 16:17:54
2160,8779,6951,Failed,Cryptocurrency,2025-01-20 15:25:33
2161,843,9367,Failed,Bank Transfer,2025-01-01 20:39:30
2162,28376,5583,Pending,PayPal,2025-01-25 03:58:50
2163,21886,55,Completed,Bank Transfer,2025-01-13 03:54:25
2164,26755,9954,Completed,Bank Transfer,2025-01-26 12:23:56
2165,18186,3744,Pending,Credit Card,2025-01-19 07:49:56
2166,29199,1732,Pending,PayPal,2025-01-18 04:14:14
2167,937,1366,Pending,PayPal,2025-01-06 00:07:51
2168,22237,9825,Failed,Cryptocurrency,2025-01-18 05:39:27
2169,29477,2533,Completed,Cryptocurrency,2025-01-20 19:59:42
2170,11750,6773,Pending,Credit Card,2025-01-08 02:39:19
2171,18951,295,Completed,Credit Card,2025-01-18 04:46:10
2172,12336,7726,Completed,PayPal,2025-01-09 04:45:38
2173,20967,4473,Completed,Bank Transfer,2025-01-28 23:40:00
2174,2447,4249,Pending,Cryptocurrency,2025-01-09 03:18:26
2175,4517,7145,Failed,Credit Card,2025-01-03 18:58:57
2176,13247,7558,Pending,PayPal,2025-01-25 16:28:54
2177,2348,459,Pending,Credit Card,2025-01-20 11:59:48
2178,24913,8871,Completed,Cryptocurrency,2025-01-06 14:33:24
2179,10765,9186,Failed,Bank Transfer,2025-01-06 19:04:32
2180,26977,1344,Pending,PayPal,2025-01-29 23:35:47
2181,26743,7416,Failed,Cryptocurrency,2025-01-12 05:50:16
2182,4409,493,Failed,Credit Card,2025-01-15 08:18:29
2183,3295,8046,Failed,Cryptocurrency,2025-01-13 12:59:51
2184,8770,710,Pending,Cryptocurrency,2025-01-18 13:18:29
2185,25319,7124,Failed,Bank Transfer,2025-01-19 20:08:59
2186,1602,8110,Failed,Bank Transfer,2025-01-13 03:34:59
2187,16411,1158,Completed,PayPal,2025-01-11 00:04:02
2188,2846,8678,Completed,Cryptocurrency,2025-01-13 09:13:33
2189,1445,5105,Failed,Credit Card,2025-01-19 08:04:54
2190,6777,1016,Completed,Bank Transfer,2025-01-23 23:22:52
2191,5116,4292,Failed,Bank Transfer,2025-01-20 02:07:48
2192,2190,44,Completed,Bank Transfer,2025-01-05 08:09:23
2193,22252,2131,Completed,Bank Transfer,2025-01-06 22:15:23
2194,2355,8548,Completed,Credit Card,2025-01-18 18:27:30
2195,8420,7520,Pending,Credit Card,2025-01-18 19:11:27
2196,11131,3301,Pending,Cryptocurrency,2025-01-28 13:06:39
2197,6654,5578,Failed,PayPal,2025-01-15 23:45:01
2198,15786,6190,Completed,PayPal,2025-01-17 18:54:16
2199,28605,4739,Completed,Credit Card,2025-01-18 04:18:24
2200,25078,5124,Pending,Cryptocurrency,2025-01-25 08:50:43
2201,22571,4721,Failed,Cryptocurrency,2025-01-08 22:35:36
2202,10953,3819,Pending,Cryptocurrency,2025-01-15 21:57:25
2203,17489,2009,Completed,Bank Transfer,2025-01-10 22:53:55
2204,13833,3761,Pending,Bank Transfer,2025-01-21 09:01:52
2205,20661,9674,Completed,Credit Card,2025-01-22 07:05:33
2206,22407,5789,Completed,PayPal,2025-01-23 01:45:05
2207,3167,437,Failed,Bank Transfer,2025-01-15 14:28:16
2208,26902,8242,Pending,Credit Card,2025-01-22 14:06:11
2209,6290,3339,Pending,PayPal,2025-01-08 12:08:41
2210,5890,5301,Pending,Cryptocurrency,2025-01-11 03:58:33
2211,8355,3726,Failed,PayPal,2025-01-20 17:09:39
2212,17934,9751,Failed,Cryptocurrency,2025-01-17 14:30:19
2213,18246,9293,Failed,Credit Card,2025-01-10 07:58:33
2214,15337,6590,Pending,PayPal,2025-01-13 00:44:08
2215,24168,5585,Failed,Cryptocurrency,2025-01-25 21:19:47
2216,22924,8538,Pending,Credit Card,2025-01-09 08:20:24
2217,18791,4530,Pending,Bank Transfer,2025-01-15 13:14:43
2218,8831,3415,Completed,Bank Transfer,2025-01-12 08:52:39
2219,12663,1014,Completed,PayPal,2025-01-14 09:04:12
2220,5176,2372,Failed,Bank Transfer,2025-01-14 19:10:13
2221,6654,6343,Pending,Cryptocurrency,2025-01-19 01:38:47
2222,13515,4155,Completed,Credit Card,2025-01-20 22:09:34
2223,15920,3612,Pending,Credit Card,2025-01-17 03:57:35
2224,697,5379,Failed,PayPal,2025-01-13 21:59:03
2225,25754,4224,Failed,Cryptocurrency,2025-01-28 00:58:46
2226,24305,6954,Failed,PayPal,2025-01-22 19:14:33
2227,20839,6677,Completed,Credit Card,2025-01-12 05:11:55
2228,19732,9722,Completed,Credit Card,2025-01-29 09:56:05
2229,2281,7911,Completed,PayPal,2025-01-26 14:07:22
2230,14852,5886,Pending,Credit Card,2025-01-11 03:54:10
2231,14236,8726,Pending,PayPal,2025-01-21 16:25:40
2232,26975,9959,Pending,Cryptocurrency,2025-01-10 02:28:13
2233,14900,8922,Completed,Credit Card,2025-01-05 05:44:40
2234,9985,4665,Failed,Bank Transfer,2025-01-17 18:12:20
2235,4441,2250,Pending,Bank Transfer,2025-01-13 06:37:42
2236,8312,2469,Failed,Credit Card,2025-01-15 06:10:38
2237,17985,9377,Failed,Bank Transfer,2025-01-27 05:33:21
2238,21091,3171,Pending,Cryptocurrency,2025-01-12 06:19:25
2239,7244,5013,Completed,Cryptocurrency,2025-01-30 01:45:29
2240,14760,1025,Pending,Bank Transfer,2025-01-11 06:50:36
2241,22517,3004,Failed,Credit Card,2025-01-22 02:33:22
2242,21099,1091,Completed,Bank Transfer,2025-01-11 19:13:17
2243,5806,3779,Completed,PayPal,2025-01-03 09:41:35
2244,29327,5206,Completed,PayPal,2025-01-10 14:46:56
2245,7654,2322,Pending,PayPal,2025-01-05 19:21:33
2246,21260,8699,Completed,PayPal,2025-01-02 13:57:35
2247,24664,1768,Pending,PayPal,2025-01-27 09:56:52
2248,20758,8777,Failed,PayPal,2025-01-27 17:29:29
2249,28426,6029,Pending,Credit Card,2025-01-28 09:08:14
2250,14746,3588,Failed,Bank Transfer,2025-01-21 23:42:39
2251,1364,8290,Failed,Credit Card,2025-01-27 06:18:20
2252,3449,6533,Completed,Bank Transfer,2025-01-26 19:01:12
2253,19788,5230,Failed,Credit Card,2025-01-17 23:10:35
2254,11434,1227,Completed,Bank Transfer,2025-01-23 22:54:47
2255,12896,1843,Pending,Cryptocurrency,2025-01-27 01:20:35
2256,7791,8722,Completed,Credit Card,2025-01-04 03:26:32
2257,16118,8354,Failed,Cryptocurrency,2025-01-06 13:15:27
2258,14424,4403,Completed,Cryptocurrency,2025-01-21 19:43:37
2259,25986,1872,Completed,Bank Transfer,2025-01-08 19:52:23
2260,9590,9918,Failed,Bank Transfer,2025-01-11 18:42:30
2261,14782,6258,Pending,Cryptocurrency,2025-01-18 20:10:57
2262,9175,9214,Completed,Cryptocurrency,2025-01-17 05:09:40
2263,4956,383,Pending,PayPal,2025-01-03 06:30:14
2264,12042,2276,Pending,PayPal,2025-01-23 09:38:15
2265,22704,2653,Completed,PayPal,2025-01-29 20:01:08
2266,23741,3317,Failed,Cryptocurrency,2025-01-21 08:00:12
2267,14849,407,Pending,Credit Card,2025-01-26 14:50:09
2268,16922,4414,Pending,Credit Card,2025-01-12 11:55:54
2269,24140,4627,Completed,Bank Transfer,2025-01-09 07:01:38
2270,13964,3612,Failed,PayPal,2025-01-06 21:36:13
2271,25987,9494,Pending,Credit Card,2025-01-04 11:48:55
2272,25874,5395,Pending,PayPal,2025-01-26 13:18:24
2273,9433,4007,Pending,Cryptocurrency,2025-01-02 17:21:48
2274,16788,9502,Pending,Cryptocurrency,2025-01-01 23:01:17
2275,9565,4242,Completed,Bank Transfer,2025-01-08 07:56:36
2276,7804,741,Failed,Bank Transfer,2025-01-12 11:36:44
2277,28184,2575,Pending,Credit Card,2025-01-25 10:39:20
2278,12962,7080,Completed,PayPal,2025-01-17 18:15:46
2279,5905,678,Pending,Bank Transfer,2025-01-08 17:41:44
2280,23283,5243,Failed,Credit Card,2025-01-25 23:35:53
2281,12905,7546,Pending,PayPal,2025-01-29 00:52:10
2282,13158,3674,Failed,Bank Transfer,2025-01-06 21:57:29
2283,17112,8955,Completed,Cryptocurrency,2025-01-10 02:36:53
2284,4007,6,Completed,PayPal,2025-01-17 07:07:18
2285,4867,7471,Pending,Bank Transfer,2025-01-14 04:04:41
2286,3659,1781,Pending,Cryptocurrency,2025-01-07 06:43:49
2287,16286,3536,Pending,PayPal,2025-01-03 04:31:46
2288,24268,1005,Failed,PayPal,2025-01-27 17:11:55
2289,9484,3937,Pending,PayPal,2025-01-24 10:51:14
2290,28479,4884,Completed,Bank Transfer,2025-01-27 20:25:15
2291,15482,1840,Pending,Credit Card,2025-01-27 06:54:13
2292,14841,421,Failed,Cryptocurrency,2025-01-19 22:04:36
2293,26276,5104,Completed,Bank Transfer,2025-01-20 22:30:41
2294,5322,2216,Completed,PayPal,2025-01-09 07:44:00
2295,10419,3482,Pending,Cryptocurrency,2025-01-05 02:24:25
2296,26602,5257,Completed,Bank Transfer,2025-01-30 00:08:42
2297,4604,8653,Completed,Bank Transfer,2025-01-24 02:10:11
2298,11692,1161,Failed,PayPal,2025-01-23 08:25:13
2299,20665,3178,Failed,Cryptocurrency,2025-01-20 16:46:13
2300,26621,5610,Pending,Credit Card,2025-01-11 16:28:55
2301,3243,8405,Completed,PayPal,2025-01-22 12:10:58
2302,11323,5754,Pending,Cryptocurrency,2025-01-20 14:03:44
2303,15383,2114,Completed,Bank Transfer,2025-01-25 02:07:02
2304,11305,6845,Completed,PayPal,2025-01-29 18:57:42
2305,20264,2921,Pending,PayPal,2025-01-11 16:54:57
2306,27378,6157,Pending,Bank Transfer,2025-01-09 15:07:57
2307,7635,5300,Completed,Bank Transfer,2025-01-15 04:23:47
2308,8059,4172,Completed,Credit Card,2025-01-04 18:49:09
2309,5098,3560,Pending,Bank Transfer,2025-01-22 01:06:43
2310,9940,143,Pending,PayPal,2025-01-22 11:00:54
2311,18542,6231,Pending,Bank Transfer,2025-01-17 00:07:35
2312,14835,8675,Failed,Bank Transfer,2025-01-08 11:13:55
2313,11816,7723,Pending,Cryptocurrency,2025-01-22 11:10:29
2314,21328,2800,Completed,Credit Card,2025-01-29 23:41:14
2315,22964,6338,Failed,Bank Transfer,2025-01-20 04:25:51
2316,1544,1460,Pending,Bank Transfer,2025-01-28 23:02:43
2317,243,1707,Completed,PayPal,2025-01-11 20:13:42
2318,11040,5261,Failed,PayPal,2025-01-12 02:50:37
2319,3132,4017,Pending,Cryptocurrency,2025-01-28 05:07:20
2320,5175,7488,Completed,Bank Transfer,2025-01-13 09:45:35
2321,7544,5743,Completed,PayPal,2025-01-24 17:10:01
2322,23221,3106,Completed,Bank Transfer,2025-01-19 01:33:32
2323,29089,4972,Failed,Credit Card,2025-01-29 22:21:43
2324,8878,821,Pending,Cryptocurrency,2025-01-23 09:54:53
2325,326,8197,Completed,PayPal,2025-01-07 06:10:21
2326,22245,6706,Failed,Credit Card,2025-01-18 05:36:46
2327,27595,8039,Failed,Credit Card,2025-01-25 10:44:23
2328,11239,3366,Completed,Bank Transfer,2025-01-01 15:24:13
2329,13954,2437,Pending,Credit Card,2025-01-27 11:11:16
2330,12708,8880,Pending,PayPal,2025-01-29 10:34:18
2331,26139,5143,Pending,PayPal,2025-01-18 13:50:21
2332,23232,9274,Failed,Cryptocurrency,2025-01-21 03:46:36
2333,3147,2588,Completed,Bank Transfer,2025-01-20 23:27:39
2334,21155,428,Completed,Cryptocurrency,2025-01-03 08:00:27
2335,27278,9400,Failed,Credit Card,2025-01-07 18:20:46
2336,9816,2691,Completed,PayPal,2025-01-14 01:33:42
2337,9964,9610,Failed,Credit Card,2025-01-11 14:05:22
2338,4644,9652,Pending,Credit Card,2025-01-03 12:48:13
2339,16631,6084,Failed,Credit Card,2025-01-01 04:12:19
2340,7987,8346,Completed,Credit Card,2025-01-04 23:55:40
2341,1603,5633,Pending,Cryptocurrency,2025-01-12 16:29:57
2342,20099,4227,Completed,PayPal,2025-01-12 16:30:44
2343,7441,6130,Pending,Cryptocurrency,2025-01-27 22:02:27
2344,14689,3236,Pending,PayPal,2025-01-11 07:37:27
2345,23659,6714,Pending,Bank Transfer,2025-01-07 13:40:05
2346,1447,9503,Completed,Cryptocurrency,2025-01-10 05:03:30
2347,3273,5438,Completed,Cryptocurrency,2025-01-20 13:37:23
2348,293,9453,Failed,Bank Transfer,2025-01-22 04:50:44
2349,11803,5186,Pending,PayPal,2025-01-08 08:52:24
2350,10630,4476,Failed,Bank Transfer,2025-01-22 00:05:27
2351,6799,3908,Failed,PayPal,2025-01-16 20:17:44
2352,5688,2987,Completed,Credit Card,2025-01-06 19:55:16
2353,27214,8903,Pending,PayPal,2025-01-29 12:53:28
2354,27651,6596,Failed,Bank Transfer,2025-01-05 14:41:38
2355,8637,7102,Completed,Bank Transfer,2025-01-25 04:43:37
2356,20499,2631,Completed,Cryptocurrency,2025-01-27 23:07:33
2357,20390,3302,Failed,PayPal,2025-01-28 04:09:23
2358,24648,3593,Completed,Bank Transfer,2025-01-01 16:15:45
2359,16560,2513,Failed,PayPal,2025-01-05 07:53:27
2360,18953,9901,Pending,Credit Card,2025-01-16 22:21:58
2361,19956,3977,Failed,Bank Transfer,2025-01-23 12:25:49
2362,24374,3013,Completed,Bank Transfer,2025-01-08 10:36:35
2363,3506,1473,Failed,PayPal,2025-01-15 22:17:18
2364,28302,4443,Failed,Cryptocurrency,2025-01-11 15:47:27
2365,1489,6250,Pending,Credit Card,2025-01-04 03:27:45
2366,6971,2712,Failed,Bank Transfer,2025-01-13 14:56:13
2367,13020,2325,Failed,Credit Card,2025-01-13 17:29:30
2368,4413,2799,Pending,PayPal,2025-01-06 14:47:37
2369,29254,2636,Completed,Bank Transfer,2025-01-25 14:36:26
2370,17854,6721,Completed,Bank Transfer,2025-01-25 20:42:18
2371,1580,2514,Completed,Bank Transfer,2025-01-14 22:55:54
2372,25927,757,Completed,PayPal,2025-01-10 08:12:07
2373,6678,5383,Pending,Cryptocurrency,2025-01-29 17:46:02
2374,4645,7953,Failed,Credit Card,2025-01-01 11:30:03
2375,25561,7647,Failed,PayPal,2025-01-17 20:10:30
2376,14787,9592,Failed,Cryptocurrency,2025-01-07 01:47:42
2377,26942,7444,Pending,Bank Transfer,2025-01-05 22:42:57
2378,6941,8807,Completed,Bank Transfer,2025-01-11 07:53:24
2379,15939,8783,Pending,Bank Transfer,2025-01-02 11:28:25
2380,5497,6189,Completed,Cryptocurrency,2025-01-02 02:32:01
2381,14614,3305,Pending,PayPal,2025-01-08 20:48:47
2382,26976,4049,Failed,Credit Card,2025-01-20 10:23:17
2383,23676,2462,Pending,Bank Transfer,2025-01-07 10:30:37
2384,15532,8792,Pending,Cryptocurrency,2025-01-18 01:20:45
2385,22494,1763,Failed,Credit Card,2025-01-27 09:52:54
2386,11455,407,Failed,Bank Transfer,2025-01-03 03:51:59
2387,21922,5018,Pending,Credit Card,2025-01-15 07:24:48
2388,2742,6746,Failed,PayPal,2025-01-14 02:14:16
2389,4722,9055,Completed,Credit Card,2025-01-13 10:49:50
2390,1704,55,Pending,Cryptocurrency,2025-01-20 05:04:06
2391,24502,3422,Failed,Credit Card,2025-01-27 14:38:05
2392,12484,2286,Completed,Cryptocurrency,2025-01-05 14:14:36
2393,26876,5363,Failed,Credit Card,2025-01-13 18:12:01
