tracking_id,shipment_id,status,location,updated_at
15996,6703,Delivered,Rileybury,2025-01-02 20:31:19
15997,10377,Out for Delivery,Port Timothyshire,2025-01-28 10:57:09
15998,19896,Out for Delivery,Johnhaven,2025-01-12 03:42:41
15999,20988,Out for Delivery,Dominguezburgh,2025-01-08 11:36:21
16000,5772,Dispatched,Marcochester,2025-01-18 00:53:25
16001,4645,In Transit,Vincentburgh,2025-01-22 15:26:20
16002,17573,Delivered,North Susan,2025-01-16 22:55:27
16003,8705,Dispatched,Davidland,2025-01-28 16:32:55
16004,24501,Dispatched,Farleychester,2025-01-17 09:58:12
16005,21801,In Transit,East Katrina,2025-01-12 20:57:52
16006,13390,Delivered,West Erictown,2025-01-12 08:32:07
16007,1233,In Transit,West Frank,2025-01-29 18:18:07
16008,8571,In Transit,Meganberg,2025-01-23 10:23:03
16009,11009,Out for Delivery,Elizabethville,2025-01-17 02:25:09
16010,12171,In Transit,South Bonnie,2025-01-24 07:37:25
16011,13847,Delivered,Moseston,2025-01-07 15:37:01
16012,8069,Dispatched,Port Louis,2025-01-24 21:13:10
16013,23055,Delivered,Emilymouth,2025-01-09 22:56:57
16014,2177,Dispatched,Leeport,2025-01-24 16:22:12
16015,18476,Dispatched,Port Billyhaven,2025-01-22 08:06:36
16016,827,Out for Delivery,North Morgan,2025-01-03 08:11:05
16017,13347,Dispatched,Pageberg,2025-01-11 02:04:02
16018,6182,In Transit,New Alejandro,2025-01-12 00:37:17
16019,6875,In Transit,New Amanda,2025-01-09 05:36:17
16020,436,Out for Delivery,North Melanie,2025-01-18 09:56:42
16021,23138,In Transit,Port Jessica,2025-01-17 05:56:48
16022,17463,Out for Delivery,East Jonathan,2025-01-19 01:38:13
16023,21154,Delivered,North Patricia,2025-01-11 20:52:08
16024,13386,Out for Delivery,South Jamie,2025-01-29 17:36:36
16025,7824,Out for Delivery,Scottton,2025-01-14 03:52:35
16026,21092,In Transit,Port Tim,2025-01-24 13:21:22
16027,23419,Dispatched,Anthonymouth,2025-01-04 17:48:40
16028,14135,Dispatched,New Kiaraborough,2025-01-06 02:26:48
16029,17264,Out for Delivery,Christophermouth,2025-01-15 13:06:23
16030,5063,Delivered,West Micheleberg,2025-01-19 16:26:24
16031,15241,Delivered,Williamshire,2025-01-07 21:22:32
16032,19729,Out for Delivery,Eatonmouth,2025-01-25 05:51:49
16033,5953,Dispatched,Hillshire,2025-01-05 20:39:54
16034,22531,Out for Delivery,East Shannonshire,2025-01-11 12:37:06
16035,2091,Out for Delivery,Pachecomouth,2025-01-28 23:42:56
16036,9892,Dispatched,Lake Carlos,2025-01-27 07:37:22
16037,6929,Out for Delivery,New Lance,2025-01-07 08:08:49
16038,20287,In Transit,West Pamela,2025-01-21 02:40:11
16039,8773,Delivered,Moniqueburgh,2025-01-12 05:35:39
16040,20040,In Transit,Jamesstad,2025-01-04 07:24:57
16041,15979,Out for Delivery,Richardmouth,2025-01-02 08:14:28
16042,16533,Delivered,East Krystalview,2025-01-11 02:52:08
16043,24435,Dispatched,Scottville,2025-01-10 07:06:40
16044,1871,Dispatched,Carolview,2025-01-27 14:48:47
16045,7057,In Transit,North Richardton,2025-01-07 17:37:36
16046,484,Delivered,Aguirreburgh,2025-01-03 04:49:38
16047,20701,In Transit,East John,2025-01-03 03:30:17
16048,2061,Dispatched,Kellyborough,2025-01-17 15:56:04
16049,12391,Delivered,Fernandezshire,2025-01-16 03:04:28
16050,5270,Out for Delivery,Williamfurt,2025-01-07 15:15:32
16051,5852,Dispatched,Summersland,2025-01-23 22:52:06
16052,4226,Out for Delivery,East Robertview,2025-01-13 07:03:10
16053,4482,Dispatched,Lake Emily,2025-01-27 00:05:57
16054,21610,Dispatched,Jessicastad,2025-01-02 02:29:16
16055,16037,In Transit,Andreaport,2025-01-25 18:23:08
16056,18295,Delivered,Lake Keith,2025-01-14 11:27:54
16057,5622,Delivered,Gallowaystad,2025-01-14 01:58:41
16058,8162,In Transit,Lake Michelle,2025-01-01 09:23:20
16059,4818,Out for Delivery,West Alfredborough,2025-01-21 06:41:06
16060,14076,Out for Delivery,New Ethanburgh,2025-01-20 18:51:22
16061,23789,Out for Delivery,Lake Nicoleview,2025-01-11 23:59:40
16062,8653,Out for Delivery,Lake Tracystad,2025-01-08 03:41:41
16063,11687,Delivered,North Austin,2025-01-06 23:40:25
16064,1368,In Transit,West Christopherview,2025-01-30 08:58:46
16065,15272,Out for Delivery,Harrisstad,2025-01-07 15:16:24
16066,9396,Out for Delivery,Richardside,2025-01-14 10:28:01
16067,12376,In Transit,Annaville,2025-01-08 03:48:58
16068,21513,Out for Delivery,Jefferytown,2025-01-06 02:52:06
16069,18809,Dispatched,Port Patrick,2025-01-30 12:45:13
16070,3214,In Transit,North Michael,2025-01-20 17:27:26
16071,22203,In Transit,Kevinview,2025-01-05 15:49:01
16072,16280,Dispatched,Petersonstad,2025-01-22 12:16:26
16073,6881,Delivered,Garciahaven,2025-01-27 17:44:12
16074,24867,Dispatched,Palmerstad,2025-01-08 10:11:01
16075,13864,Dispatched,Port Matthewmouth,2025-01-29 08:12:52
16076,5993,Out for Delivery,Kathrynton,2025-01-13 22:58:25
16077,6898,Out for Delivery,Clarkport,2025-01-16 04:15:36
16078,14478,Out for Delivery,Ashleyfurt,2025-01-13 00:12:59
16079,12356,Out for Delivery,Wesleyhaven,2025-01-17 17:38:51
16080,7278,Out for Delivery,East Amberside,2025-01-10 15:27:32
16081,24028,Dispatched,Staceyshire,2025-01-11 06:41:43
16082,16049,In Transit,Kristyborough,2025-01-17 12:45:15
16083,13228,Out for Delivery,Lake Olivia,2025-01-26 00:23:23
16084,4340,Dispatched,Powellberg,2025-01-09 12:58:05
16085,15376,Dispatched,Jenniferport,2025-01-12 10:42:22
16086,21147,Dispatched,West Jocelyn,2025-01-24 22:26:01
16087,18438,Dispatched,Emilyshire,2025-01-03 01:40:34
16088,19083,Out for Delivery,Lake Jamesport,2025-01-15 20:56:38
16089,7644,Dispatched,Lake Loriland,2025-01-02 04:17:13
16090,24911,Dispatched,North Donnaburgh,2025-01-08 16:56:37
16091,16238,In Transit,Davidsonburgh,2025-01-25 16:18:28
16092,3690,Out for Delivery,Jasonstad,2025-01-16 22:50:50
16093,12395,Delivered,Port William,2025-01-16 04:49:09
16094,1119,Delivered,New Justin,2025-01-16 07:48:22
16095,10627,Out for Delivery,Bellton,2025-01-19 16:44:22
16096,8371,In Transit,Hubbardland,2025-01-17 03:01:18
16097,3231,In Transit,East Christopher,2025-01-03 09:46:20
16098,23363,Out for Delivery,Markfurt,2025-01-14 18:31:16
16099,23002,Dispatched,Port Veronicaport,2025-01-11 01:14:09
16100,6985,In Transit,Mooreland,2025-01-15 15:04:44
16101,345,Delivered,North Morganmouth,2025-01-04 23:44:48
16102,20831,Delivered,Port Joshua,2025-01-06 19:35:47
16103,6776,In Transit,Erikamouth,2025-01-20 20:50:53
16104,6308,In Transit,North Robert,2025-01-04 18:10:56
16105,5889,In Transit,South Toddberg,2025-01-15 12:59:05
16106,1610,Out for Delivery,Kimberlymouth,2025-01-27 17:59:31
16107,10455,Delivered,Schwartzbury,2025-01-12 22:52:42
16108,10981,Out for Delivery,Contrerasbury,2025-01-13 07:25:04
16109,15726,Out for Delivery,Richardview,2025-01-23 10:56:39
16110,4061,Out for Delivery,New Richardport,2025-01-21 16:07:32
16111,19319,Out for Delivery,South Belindamouth,2025-01-07 11:38:13
16112,19612,Delivered,Lake Heatherside,2025-01-12 10:41:51
16113,20217,Out for Delivery,West Reneefurt,2025-01-11 11:03:44
16114,22217,Delivered,West Johnathan,2025-01-11 18:37:35
16115,16954,Out for Delivery,New William,2025-01-02 16:24:24
16116,16581,Dispatched,Mendozaview,2025-01-17 05:00:26
16117,15372,Delivered,South Angela,2025-01-20 05:42:12
16118,22337,Dispatched,New Nancy,2025-01-03 07:45:54
16119,18387,In Transit,East Jamesberg,2025-01-11 13:33:33
16120,18923,Out for Delivery,North Jason,2025-01-16 22:50:15
16121,1038,Delivered,Susanberg,2025-01-17 21:51:08
16122,22194,Out for Delivery,Port Barbaraborough,2025-01-08 00:22:06
16123,7909,Dispatched,Angelamouth,2025-01-12 09:15:44
16124,15939,In Transit,Stephaniefurt,2025-01-17 22:09:13
16125,22357,Dispatched,New Robert,2025-01-08 15:04:51
16126,7787,In Transit,Brianborough,2025-01-15 17:56:44
16127,19850,Out for Delivery,Colliertown,2025-01-23 22:12:48
16128,20451,Delivered,Lake Tyler,2025-01-19 00:40:07
16129,24109,In Transit,North Kristiestad,2025-01-20 15:13:19
16130,6486,Out for Delivery,East Davidmouth,2025-01-25 06:05:42
16131,14310,Delivered,Lake William,2025-01-19 14:24:40
16132,20549,Out for Delivery,Port Staceymouth,2025-01-28 09:37:18
16133,12443,Dispatched,Doughertyport,2025-01-13 22:30:52
16134,20629,In Transit,Rowlandhaven,2025-01-15 21:15:14
16135,3436,Out for Delivery,Karenburgh,2025-01-18 00:12:35
16136,2111,Delivered,Wattston,2025-01-27 07:32:03
16137,13527,Dispatched,East Coryshire,2025-01-30 09:09:09
16138,24785,Dispatched,Port Donaldfort,2025-01-12 22:39:06
16139,24968,Delivered,Brianmouth,2025-01-25 21:08:42
16140,6795,Delivered,Simonside,2025-01-26 08:18:10
16141,16366,Out for Delivery,Johnport,2025-01-20 07:48:50
16142,21104,Out for Delivery,Fisherborough,2025-01-27 18:14:55
16143,2701,Out for Delivery,Josephville,2025-01-26 18:51:40
16144,19265,In Transit,Jenniferview,2025-01-09 00:28:19
16145,6010,In Transit,Williamberg,2025-01-18 13:44:42
16146,5655,Dispatched,Seantown,2025-01-14 20:29:48
16147,13038,In Transit,Jacksonside,2025-01-23 11:24:55
16148,7735,In Transit,West Sarahville,2025-01-08 00:15:58
16149,18397,Dispatched,East Mark,2025-01-13 14:58:43
16150,20983,Delivered,Victormouth,2025-01-14 19:13:38
16151,13364,In Transit,Johnsonborough,2025-01-17 15:22:52
16152,2981,Delivered,Kimberlyland,2025-01-11 14:36:18
16153,18235,Delivered,Melissaland,2025-01-02 01:47:41
16154,489,Dispatched,Gatesberg,2025-01-17 05:37:56
16155,21512,Out for Delivery,East Michaelbury,2025-01-01 14:15:14
16156,8378,In Transit,Heatherfort,2025-01-18 02:02:07
16157,6101,Out for Delivery,South Gilbertfurt,2025-01-19 19:18:33
16158,7359,Out for Delivery,Mirandatown,2025-01-18 15:38:09
16159,15225,In Transit,New Tanya,2025-01-06 10:49:54
16160,17551,Dispatched,Diazbury,2025-01-14 23:52:00
16161,7334,Out for Delivery,North Donnashire,2025-01-15 03:48:49
16162,1372,Delivered,Matthewshire,2025-01-16 19:07:00
16163,11479,In Transit,South Ryan,2025-01-12 04:39:55
16164,23049,In Transit,Jacquelinefort,2025-01-12 01:15:23
16165,6701,In Transit,Wellschester,2025-01-03 15:12:26
16166,7759,In Transit,Lake Sarahstad,2025-01-09 01:28:06
16167,8306,Delivered,Mathewsland,2025-01-03 21:02:31
16168,9390,In Transit,North Hollyhaven,2025-01-26 01:48:14
16169,8245,Delivered,North Jamesbury,2025-01-16 03:01:00
16170,10270,Delivered,New Paul,2025-01-05 00:14:32
16171,22767,Delivered,Maryfort,2025-01-01 09:32:08
16172,9151,Delivered,South Nicholas,2025-01-13 10:38:44
16173,5390,Dispatched,Lake Zacharyside,2025-01-14 04:53:37
16174,20015,Delivered,East Christinestad,2025-01-01 15:23:20
16175,9637,Dispatched,Jessicaville,2025-01-05 11:42:43
16176,12863,In Transit,Kendrahaven,2025-01-23 12:59:07
16177,24388,Out for Delivery,West Robin,2025-01-08 07:48:17
16178,20595,Dispatched,Longbury,2025-01-19 00:32:21
16179,10797,Out for Delivery,Shaneton,2025-01-18 20:28:37
16180,13884,Delivered,Ruizfurt,2025-01-11 04:10:12
16181,9538,Delivered,North Madison,2025-01-20 03:56:19
16182,8896,Dispatched,Tammyberg,2025-01-28 08:45:07
16183,15720,Out for Delivery,Lake Dennis,2025-01-15 05:58:32
16184,12493,Out for Delivery,New Melissaville,2025-01-08 08:15:34
16185,7629,Delivered,East Sandra,2025-01-25 17:06:23
16186,18954,Delivered,West Erin,2025-01-13 06:46:45
16187,11333,Dispatched,South Nicholashaven,2025-01-02 15:28:33
16188,5232,Dispatched,Port Hunterland,2025-01-20 06:11:08
16189,6753,Dispatched,Moniquebury,2025-01-14 00:56:29
16190,20417,Dispatched,New Kyleshire,2025-01-06 19:54:40
16191,16088,Dispatched,Matthewhaven,2025-01-22 21:54:30
16192,16351,In Transit,Port Brenda,2025-01-15 14:08:52
16193,10168,Out for Delivery,West Nancystad,2025-01-17 16:47:46
16194,21642,Delivered,Lake Johnberg,2025-01-04 17:18:37
16195,10577,In Transit,Margaretshire,2025-01-25 09:41:42
16196,9663,Dispatched,New James,2025-01-14 20:22:01
16197,25000,In Transit,Lake Jacob,2025-01-06 07:11:08
16198,2144,In Transit,Tinamouth,2025-01-21 03:15:32
16199,3911,Delivered,South Scottfort,2025-01-19 15:29:15
16200,21674,In Transit,West Matthewmouth,2025-01-30 13:06:31
16201,3966,Delivered,Nashville,2025-01-16 19:04:39
16202,16855,In Transit,New Taraville,2025-01-26 12:39:28
16203,1200,In Transit,Tracyview,2025-01-18 05:36:34
16204,19587,Dispatched,South Yeseniahaven,2025-01-03 10:56:16
16205,19086,Dispatched,Kathleenview,2025-01-20 00:04:38
16206,2323,Delivered,Coreyside,2025-01-05 23:40:27
16207,12043,Out for Delivery,East Lindseyville,2025-01-23 13:51:20
16208,23061,Dispatched,Waltermouth,2025-01-17 08:11:36
16209,24332,Delivered,Stevenview,2025-01-06 20:51:53
16210,15601,Delivered,East Nicholasport,2025-01-07 01:30:13
16211,16827,Out for Delivery,Stephaniemouth,2025-01-12 02:14:16
16212,7646,Out for Delivery,South Michaelmouth,2025-01-15 02:22:23
16213,4751,Delivered,Lake Emily,2025-01-05 12:33:46
16214,20269,Delivered,Carlaview,2025-01-17 02:19:09
16215,15935,Dispatched,Gilbertland,2025-01-14 11:29:02
16216,10479,Dispatched,East Meghanfort,2025-01-23 16:49:32
16217,21523,Dispatched,Scottbury,2025-01-01 18:08:00
16218,11430,Out for Delivery,East Cherylstad,2025-01-17 08:03:39
16219,10064,Dispatched,South Dylanmouth,2025-01-06 13:15:41
16220,5416,Dispatched,East Phillip,2025-01-21 16:19:26
16221,2625,In Transit,Port Laura,2025-01-28 22:24:19
16222,24379,Delivered,Davisview,2025-01-04 03:17:05
16223,24446,Out for Delivery,Nancyburgh,2025-01-28 20:07:00
16224,12018,In Transit,East Andrea,2025-01-10 12:07:34
16225,18681,Delivered,Youngfort,2025-01-09 16:51:48
16226,8132,Out for Delivery,Port Staceystad,2025-01-09 20:19:55
16227,18359,Delivered,New Ericville,2025-01-06 04:07:28
16228,16004,Out for Delivery,Torresview,2025-01-13 11:50:39
16229,16975,Delivered,New Leah,2025-01-17 11:48:41
16230,24776,Delivered,Brucemouth,2025-01-09 18:20:16
16231,7171,In Transit,Taylorhaven,2025-01-03 06:17:00
16232,23022,Out for Delivery,North Seanshire,2025-01-22 08:29:56
16233,3626,In Transit,Scottstad,2025-01-10 00:56:31
16234,16470,In Transit,Rubioport,2025-01-11 20:50:55
16235,1150,Dispatched,Cindyfurt,2025-01-15 21:05:22
16236,2164,In Transit,West Pamela,2025-01-24 14:05:09
16237,3342,Out for Delivery,Cherylburgh,2025-01-19 00:27:47
16238,11044,Dispatched,Mooreview,2025-01-24 08:34:28
16239,17958,In Transit,West Eric,2025-01-26 14:12:31
16240,9752,Out for Delivery,Port Joshua,2025-01-08 10:56:29
16241,9708,In Transit,Brandonmouth,2025-01-17 09:46:55
16242,14851,Dispatched,Devinside,2025-01-24 18:42:46
16243,16920,Delivered,Lake Jessica,2025-01-09 06:00:41
16244,22083,Delivered,West Christopher,2025-01-04 23:11:22
16245,22255,Delivered,South Stephenhaven,2025-01-25 12:53:08
16246,21458,Dispatched,Smithtown,2025-01-27 01:57:28
16247,5592,In Transit,Rowlandfort,2025-01-28 19:50:15
16248,18469,In Transit,Aaronfurt,2025-01-30 03:45:14
16249,16274,Dispatched,Welchshire,2025-01-15 03:53:35
16250,17858,Delivered,Ruthchester,2025-01-15 09:36:23
16251,8839,In Transit,Brettburgh,2025-01-10 09:43:35
16252,13972,Dispatched,East Abigailmouth,2025-01-14 22:39:48
16253,21665,Delivered,East Tomstad,2025-01-20 06:30:59
16254,17173,Delivered,New Bailey,2025-01-13 16:30:57
16255,15282,In Transit,East Thomasfurt,2025-01-24 09:05:13
16256,19077,In Transit,Samanthaview,2025-01-13 13:40:36
16257,8501,Dispatched,Hannahborough,2025-01-20 11:25:02
16258,15216,In Transit,Tinaborough,2025-01-01 06:25:23
16259,20201,Delivered,Joyceview,2025-01-20 07:29:36
16260,20425,Out for Delivery,Lake Jessicafurt,2025-01-19 16:22:54
16261,19069,In Transit,Rodneyfort,2025-01-13 12:03:50
16262,15803,Delivered,Stephanieville,2025-01-13 15:54:07
16263,27,Delivered,Lake Austinshire,2025-01-01 03:50:26
16264,11074,Out for Delivery,West James,2025-01-15 08:35:25
16265,8371,Out for Delivery,Mayfurt,2025-01-17 10:45:46
16266,6361,Dispatched,North Christopherstad,2025-01-06 19:28:44
16267,22749,Dispatched,Port Nicholas,2025-01-08 01:37:29
16268,20919,Dispatched,Lake Julia,2025-01-10 06:24:37
16269,1476,Out for Delivery,Markberg,2025-01-09 00:37:52
16270,904,Dispatched,North Molly,2025-01-16 17:39:35
16271,20483,Delivered,Yorkfort,2025-01-18 03:24:35
16272,17461,Delivered,Davisland,2025-01-06 21:25:23
16273,24118,In Transit,New Katie,2025-01-10 11:48:56
16274,4967,In Transit,Lake Tiffanyland,2025-01-30 13:52:45
16275,6674,Out for Delivery,Lake Robertchester,2025-01-24 15:12:35
16276,8910,Delivered,New Jessicaland,2025-01-15 17:58:54
16277,13991,In Transit,West Allison,2025-01-23 04:06:16
16278,12207,Dispatched,Lake Denisestad,2025-01-01 23:00:28
16279,9449,Dispatched,Lake Joshuatown,2025-01-24 20:27:32
16280,9923,Out for Delivery,Jamesville,2025-01-04 20:24:58
16281,5860,Delivered,New Adrianaberg,2025-01-18 04:54:23
16282,13090,Dispatched,Andrewmouth,2025-01-17 01:21:02
16283,22047,In Transit,Lake Raymond,2025-01-05 23:48:25
16284,24060,In Transit,East Melissahaven,2025-01-18 19:31:37
16285,2029,In Transit,North Reginaldborough,2025-01-15 11:08:38
16286,4477,Delivered,Troyside,2025-01-03 13:02:30
16287,17757,Out for Delivery,Parkerburgh,2025-01-27 12:09:33
16288,9746,Delivered,Ronaldland,2025-01-06 16:36:50
16289,5691,Delivered,Schultzborough,2025-01-08 09:18:56
16290,1782,Delivered,Anthonyville,2025-01-25 20:04:30
16291,9385,In Transit,Robinsonside,2025-01-10 22:48:33
16292,624,In Transit,South Abigailmouth,2025-01-21 01:35:12
16293,2042,Dispatched,Dianaville,2025-01-08 07:11:24
16294,20704,Out for Delivery,Bakerburgh,2025-01-24 13:47:23
16295,7927,Out for Delivery,Larsonmouth,2025-01-01 21:08:49
16296,12544,Dispatched,Bethanystad,2025-01-10 04:41:43
16297,14398,Delivered,Gibbsshire,2025-01-18 11:08:15
16298,24752,Delivered,Fowlermouth,2025-01-22 00:33:37
16299,10697,In Transit,Sierramouth,2025-01-30 00:41:55
16300,4658,Delivered,Richardsonton,2025-01-25 09:25:15
16301,8343,Delivered,Lake Carrieborough,2025-01-16 18:52:30
16302,66,Delivered,West Billy,2025-01-25 05:14:14
16303,21664,In Transit,East Ryan,2025-01-20 22:18:49
16304,12565,In Transit,New Kelsey,2025-01-16 04:09:35
16305,4364,Delivered,Lake Jeffreymouth,2025-01-05 11:40:53
16306,17987,Delivered,East Cameronfurt,2025-01-19 17:01:49
16307,17762,Delivered,Andrewtown,2025-01-13 12:54:53
16308,13149,In Transit,Kirkfort,2025-01-25 01:41:26
16309,12985,Delivered,South Alex,2025-01-23 13:56:56
16310,9035,Out for Delivery,New Rodneystad,2025-01-12 18:53:09
16311,6261,In Transit,Gibsonfurt,2025-01-07 14:42:42
16312,18793,Out for Delivery,South Sarahhaven,2025-01-15 07:52:06
16313,11351,Delivered,West Jeffery,2025-01-23 17:53:07
16314,6158,Dispatched,Rachaelport,2025-01-25 10:40:46
16315,22212,Out for Delivery,Port Amanda,2025-01-16 17:29:00
16316,7353,In Transit,Dannyborough,2025-01-05 11:31:57
16317,7960,Delivered,Port Lynn,2025-01-04 20:51:19
16318,9752,In Transit,North Tracymouth,2025-01-25 05:25:52
16319,9285,In Transit,Andreaville,2025-01-15 13:54:18
16320,6422,In Transit,East Justinfurt,2025-01-13 15:55:39
16321,12326,In Transit,North Allison,2025-01-07 13:08:01
16322,4830,In Transit,Gracefurt,2025-01-29 14:55:56
16323,6055,Delivered,East Bradley,2025-01-15 18:46:03
16324,5333,Delivered,Amandaland,2025-01-19 14:07:31
16325,8898,Delivered,South Frank,2025-01-09 00:47:23
16326,15967,Dispatched,Lake John,2025-01-15 07:52:11
16327,15961,Dispatched,Thompsonshire,2025-01-15 18:23:00
16328,19112,Out for Delivery,South Monica,2025-01-08 07:49:52
16329,4283,Dispatched,South Jessicahaven,2025-01-02 19:47:09
16330,1655,Delivered,Michelleberg,2025-01-10 09:27:14
16331,15754,In Transit,New Mary,2025-01-05 00:49:09
16332,12955,Delivered,Williamsstad,2025-01-08 04:53:41
16333,10045,Dispatched,Lake Richardshire,2025-01-14 16:06:53
16334,650,Out for Delivery,Harrismouth,2025-01-21 17:03:22
16335,6107,In Transit,East Alexanderton,2025-01-16 00:54:32
16336,6850,Out for Delivery,Villanuevaview,2025-01-10 15:03:06
16337,22790,Dispatched,Danielchester,2025-01-07 22:49:23
16338,19962,Out for Delivery,West Briannashire,2025-01-29 05:28:19
16339,5595,In Transit,East Joseburgh,2025-01-09 14:33:13
16340,19197,Out for Delivery,Lorifort,2025-01-28 16:51:31
16341,14212,Out for Delivery,West Christopher,2025-01-22 21:56:31
16342,12818,Dispatched,West Andrewmouth,2025-01-29 05:20:23
16343,15892,Out for Delivery,Port Kaitlynfort,2025-01-21 02:13:29
16344,13880,Delivered,Shelbyfurt,2025-01-15 02:32:35
16345,19662,In Transit,Danielfurt,2025-01-14 12:53:54
16346,17956,In Transit,Gibsonview,2025-01-07 22:35:06
16347,6894,Dispatched,Santanafort,2025-01-18 15:56:53
16348,10760,Dispatched,Woodwardborough,2025-01-26 07:31:24
16349,2634,In Transit,East Benjaminfurt,2025-01-05 06:21:20
16350,15994,In Transit,North Jessica,2025-01-02 20:42:37
