coupon_id,coupon_code,discount_percentage,expiration_date
1642,COUPON-873036,28.06,2025-07-29 16:23:02
1643,COUPON-264918,12.34,2025-05-26 16:23:02
1644,COUPON-450225,28.75,2025-04-02 16:23:02
1645,COUPON-104044,14.18,2025-07-16 16:23:02
1646,COUPON-119819,27.59,2025-09-26 16:23:02
1647,COUPON-158559,9.3,2025-12-08 16:23:02
1648,COUPON-176581,18.74,2025-10-27 16:23:02
1649,COUPON-804517,17.99,2025-10-05 16:23:02
1650,COUPON-430503,5.44,2025-04-21 16:23:02
1651,COUPON-205393,14.36,2026-01-30 16:23:02
1652,COUPON-896729,18.19,2025-11-15 16:23:02
1653,COUPON-442502,13.1,2026-01-13 16:23:02
1654,COUPON-171688,10.71,2025-06-30 16:23:02
1655,COUPON-415149,16.21,2025-06-14 16:23:02
1656,COUPON-263239,20.61,2025-04-07 16:23:02
1657,COUPON-763734,11.21,2025-04-12 16:23:02
1658,COUPON-333024,27.82,2026-01-29 16:23:02
1659,COUPON-678096,7.63,2025-03-29 16:23:02
1660,COUPON-944086,25.5,2025-07-01 16:23:02
1661,COUPON-359358,11.5,2025-03-23 16:23:02
1662,COUPON-266645,22.31,2025-12-13 16:23:02
1663,COUPON-208050,28.55,2025-05-13 16:23:02
1664,COUPON-582890,17.48,2025-06-03 16:23:02
1665,COUPON-997503,10.71,2025-04-17 16:23:02
1666,COUPON-577871,12.11,2025-05-12 16:23:02
1667,COUPON-429782,10.1,2025-08-02 16:23:02
1668,COUPON-359503,16.34,2025-04-13 16:23:02
1669,COUPON-522710,22.53,2025-08-27 16:23:02
1670,COUPON-939345,21.74,2025-08-18 16:23:02
1671,COUPON-568343,18.84,2025-10-13 16:23:02
1672,COUPON-602566,12.75,2026-01-12 16:23:02
1673,COUPON-617953,25.66,2025-07-03 16:23:02
1674,COUPON-608085,24.12,2025-07-04 16:23:02
1675,COUPON-888234,16.15,2026-01-12 16:23:02
1676,COUPON-941968,14.74,2026-01-11 16:23:02
1677,COUPON-932708,5.38,2025-03-23 16:23:02
1678,COUPON-790816,8.59,2025-04-21 16:23:02
1679,COUPON-763224,16.6,2026-01-12 16:23:02
1680,COUPON-521545,24.18,2025-10-30 16:23:02
1681,COUPON-478156,18.5,2025-10-05 16:23:02
1682,COUPON-128996,5.04,2025-11-25 16:23:02
1683,COUPON-851635,16.88,2025-08-14 16:23:02
1684,COUPON-595808,28.45,2025-11-13 16:23:02
1685,COUPON-206662,15.48,2025-05-24 16:23:02
1686,COUPON-220716,5.62,2026-01-15 16:23:02
1687,COUPON-403151,5.56,2025-10-04 16:23:02
1688,COUPON-456219,18.62,2025-11-24 16:23:02
1689,COUPON-729036,18.15,2025-12-17 16:23:02
1690,COUPON-694644,19.9,2025-07-01 16:23:02
1691,COUPON-130858,20.66,2025-09-03 16:23:02
1692,COUPON-924477,19.61,2025-07-26 16:23:02
1693,COUPON-513095,17.56,2025-11-11 16:23:02
1694,COUPON-658005,11.26,2025-10-23 16:23:02
1695,COUPON-686277,24.95,2025-05-24 16:23:02
1696,COUPON-741704,12.23,2025-10-15 16:23:02
1697,COUPON-102504,24.03,2025-10-30 16:23:02
1698,COUPON-352659,17.48,2025-08-27 16:23:02
1699,COUPON-225873,20.55,2025-10-04 16:23:02
1700,COUPON-236725,10.45,2025-05-25 16:23:02
1701,COUPON-974458,7.37,2025-12-03 16:23:02
1702,COUPON-548241,25.2,2025-07-15 16:23:02
1703,COUPON-393382,11.89,2025-11-05 16:23:02
1704,COUPON-299166,10.44,2025-03-15 16:23:02
1705,COUPON-210278,28.05,2025-07-11 16:23:02
1706,COUPON-696531,19.02,2025-04-27 16:23:02
1707,COUPON-450930,5.9,2025-04-03 16:23:02
1708,COUPON-740878,27.53,2025-09-16 16:23:02
1709,COUPON-299822,5.5,2025-03-21 16:23:02
1710,COUPON-143489,5.88,2025-03-08 16:23:02
1711,COUPON-421553,25.16,2025-08-22 16:23:02
1712,COUPON-245642,10.28,2025-10-18 16:23:02
1713,COUPON-588329,10.49,2025-10-30 16:23:02
1714,COUPON-430590,23.14,2025-05-18 16:23:02
1715,COUPON-624995,10.71,2025-03-31 16:23:02
1716,COUPON-569526,23.83,2025-11-14 16:23:02
1717,COUPON-752955,23.86,2025-04-27 16:23:02
1718,COUPON-623771,27.21,2025-07-05 16:23:02
1719,COUPON-971469,22.15,2025-12-13 16:23:02
1720,COUPON-356569,8.94,2025-04-21 16:23:02
1721,COUPON-533421,25.49,2025-11-23 16:23:02
1722,COUPON-139966,20.69,2025-12-11 16:23:02
1723,COUPON-973907,14.58,2025-07-07 16:23:02
1724,COUPON-157289,21.16,2025-12-15 16:23:02
1725,COUPON-275361,23.49,2025-04-11 16:23:02
1726,COUPON-167056,29.68,2025-10-05 16:23:02
1727,COUPON-267299,22.96,2025-11-21 16:23:02
1728,COUPON-155551,29.51,2025-08-11 16:23:02
1729,COUPON-927957,22.11,2025-08-16 16:23:02
1730,COUPON-221446,25.35,2025-10-30 16:23:02
1731,COUPON-280982,16.17,2025-05-10 16:23:02
1732,COUPON-442341,22.8,2025-11-22 16:23:02
1733,COUPON-692168,22.1,2025-05-21 16:23:02
1734,COUPON-229289,27.01,2025-12-05 16:23:02
1735,COUPON-286148,26.34,2025-07-27 16:23:02
1736,COUPON-740897,28.09,2025-11-22 16:23:02
1737,COUPON-315949,24.71,2025-09-18 16:23:02
1738,COUPON-566942,8.51,2025-09-18 16:23:02
1739,COUPON-746526,19.93,2025-10-10 16:23:02
1740,COUPON-180634,28.01,2026-01-24 16:23:02
1741,COUPON-444150,14.9,2025-09-30 16:23:02
1742,COUPON-982495,22.76,2025-04-06 16:23:02
1743,COUPON-439636,19.73,2025-08-18 16:23:02
1744,COUPON-471754,15.16,2025-10-15 16:23:02
1745,COUPON-528665,14.35,2025-04-13 16:23:02
1746,COUPON-557541,12.75,2025-12-08 16:23:02
1747,COUPON-892838,24.93,2025-11-29 16:23:02
1748,COUPON-299368,16.46,2025-03-22 16:23:02
1749,COUPON-338923,10.77,2025-08-08 16:23:02
1750,COUPON-609097,8.11,2025-03-18 16:23:02
1751,COUPON-579210,10.08,2025-04-25 16:23:02
1752,COUPON-407933,19.07,2025-06-06 16:23:02
1753,COUPON-759550,27.32,2025-11-18 16:23:02
1754,COUPON-783498,13.36,2025-07-27 16:23:02
1755,COUPON-347632,9.23,2025-11-05 16:23:02
1756,COUPON-882208,24.83,2025-11-08 16:23:02
1757,COUPON-335383,26.99,2025-12-04 16:23:02
1758,COUPON-618948,25.98,2025-03-27 16:23:02
1759,COUPON-772015,21.0,2025-09-23 16:23:02
1760,COUPON-205556,9.51,2026-01-28 16:23:02
1761,COUPON-163414,22.08,2025-03-12 16:23:02
1762,COUPON-398689,13.42,2025-06-15 16:23:02
1763,COUPON-129542,18.81,2025-09-07 16:23:02
1764,COUPON-529824,10.2,2025-09-17 16:23:02
1765,COUPON-436911,17.29,2025-09-14 16:23:02
1766,COUPON-187510,29.78,2025-09-13 16:23:02
1767,COUPON-708783,17.41,2025-03-10 16:23:02
1768,COUPON-339712,13.63,2025-03-04 16:23:02
1769,COUPON-747913,24.4,2025-11-08 16:23:02
1770,COUPON-730419,26.82,2025-09-09 16:23:02
1771,COUPON-963503,10.09,2025-12-11 16:23:02
1772,COUPON-841529,16.78,2025-08-06 16:23:02
1773,COUPON-165918,17.74,2025-05-22 16:23:02
1774,COUPON-335785,22.52,2025-08-04 16:23:02
1775,COUPON-149521,13.92,2025-11-06 16:23:02
1776,COUPON-692780,18.67,2025-06-18 16:23:02
1777,COUPON-337961,7.93,2025-10-19 16:23:02
1778,COUPON-708358,29.57,2025-07-16 16:23:02
1779,COUPON-518723,7.52,2025-10-07 16:23:02
1780,COUPON-752383,23.79,2025-03-16 16:23:02
1781,COUPON-843537,18.8,2025-04-29 16:23:02
1782,COUPON-733073,9.58,2025-12-30 16:23:02
1783,COUPON-319309,26.9,2025-12-02 16:23:02
1784,COUPON-531195,22.8,2025-10-05 16:23:02
1785,COUPON-669727,7.72,2025-07-13 16:23:02
1786,COUPON-262519,14.9,2025-11-13 16:23:02
1787,COUPON-800517,5.34,2025-03-11 16:23:02
1788,COUPON-183556,15.95,2026-01-16 16:23:02
1789,COUPON-128779,28.02,2025-09-18 16:23:02
1790,COUPON-931956,21.42,2025-07-27 16:23:02
1791,COUPON-232832,18.02,2025-11-25 16:23:02
1792,COUPON-384960,7.6,2026-01-09 16:23:02
1793,COUPON-436526,26.94,2025-05-31 16:23:02
1794,COUPON-916121,24.11,2025-09-15 16:23:02
1795,COUPON-335057,29.96,2025-10-11 16:23:02
1796,COUPON-212457,13.64,2025-07-09 16:23:02
1797,COUPON-284029,16.19,2025-12-17 16:23:02
1798,COUPON-813190,19.17,2025-06-18 16:23:02
1799,COUPON-952120,12.79,2025-04-16 16:23:02
1800,COUPON-273166,5.26,2025-05-01 16:23:02
1801,COUPON-377208,5.85,2025-12-03 16:23:02
1802,COUPON-357650,8.72,2025-12-10 16:23:02
1803,COUPON-186112,27.8,2025-09-17 16:23:02
1804,COUPON-762360,6.85,2025-08-02 16:23:02
1805,COUPON-546464,18.32,2025-04-07 16:23:02
1806,COUPON-339653,13.2,2025-04-17 16:23:02
1807,COUPON-791667,26.91,2025-12-18 16:23:02
1808,COUPON-915811,19.81,2025-09-19 16:23:02
1809,COUPON-252357,13.69,2025-05-15 16:23:02
1810,COUPON-593736,20.78,2025-07-14 16:23:02
1811,COUPON-985576,11.04,2025-10-05 16:23:02
1812,COUPON-703734,26.43,2025-04-11 16:23:02
1813,COUPON-471488,16.96,2025-09-26 16:23:02
1814,COUPON-514242,29.54,2026-01-05 16:23:02
1815,COUPON-417850,29.02,2025-03-18 16:23:02
1816,COUPON-651426,13.11,2025-07-12 16:23:02
1817,COUPON-839073,5.32,2025-04-19 16:23:02
1818,COUPON-586333,5.77,2025-09-20 16:23:02
1819,COUPON-705364,27.96,2025-07-16 16:23:02
1820,COUPON-159898,18.26,2025-05-06 16:23:02
1821,COUPON-522919,27.75,2025-10-27 16:23:02
1822,COUPON-270592,28.72,2025-06-27 16:23:02
1823,COUPON-597419,23.56,2025-06-11 16:23:02
1824,COUPON-227136,27.08,2025-05-04 16:23:02
1825,COUPON-889634,27.07,2025-04-20 16:23:02
1826,COUPON-734721,9.98,2025-04-20 16:23:02
1827,COUPON-218352,16.56,2025-04-20 16:23:02
1828,COUPON-418017,16.11,2025-04-16 16:23:02
1829,COUPON-905921,20.81,2026-01-09 16:23:02
1830,COUPON-529024,8.02,2025-04-26 16:23:02
1831,COUPON-396870,18.07,2025-10-09 16:23:02
1832,COUPON-515783,14.42,2025-03-23 16:23:02
1833,COUPON-284843,29.59,2025-04-21 16:23:02
1834,COUPON-986341,19.44,2026-01-11 16:23:02
1835,COUPON-868174,20.73,2025-10-27 16:23:02
1836,COUPON-922699,26.21,2025-11-21 16:23:02
1837,COUPON-102117,13.96,2025-04-29 16:23:02
1838,COUPON-476478,12.57,2025-10-03 16:23:02
1839,COUPON-519364,27.35,2025-08-31 16:23:02
1840,COUPON-925342,22.62,2025-11-19 16:23:02
1841,COUPON-479578,19.45,2025-11-25 16:23:02
1842,COUPON-233348,22.27,2025-03-25 16:23:02
1843,COUPON-585226,23.23,2025-09-18 16:23:02
1844,COUPON-482866,15.52,2025-03-04 16:23:02
1845,COUPON-378018,5.34,2025-06-25 16:23:02
1846,COUPON-927364,7.88,2025-12-01 16:23:02
1847,COUPON-245591,13.81,2025-11-01 16:23:02
1848,COUPON-853155,24.8,2025-06-13 16:23:02
1849,COUPON-952412,16.34,2025-10-12 16:23:02
1850,COUPON-304026,11.69,2025-03-11 16:23:02
1851,COUPON-727933,23.64,2025-04-24 16:23:02
1852,COUPON-401031,13.1,2025-11-24 16:23:02
1853,COUPON-625417,22.13,2025-10-06 16:23:02
1854,COUPON-909900,16.46,2025-06-29 16:23:02
1855,COUPON-629860,24.28,2025-04-13 16:23:02
1856,COUPON-411812,17.17,2025-04-12 16:23:02
1857,COUPON-444904,6.48,2025-09-27 16:23:02
1858,COUPON-959606,12.26,2025-06-04 16:23:02
1859,COUPON-837479,29.86,2025-03-03 16:23:02
1860,COUPON-572710,7.39,2025-08-10 16:23:02
1861,COUPON-497955,22.66,2025-04-09 16:23:02
1862,COUPON-870644,11.58,2025-12-26 16:23:02
1863,COUPON-150409,19.08,2025-08-16 16:23:02
1864,COUPON-568833,5.37,2025-12-16 16:23:02
1865,COUPON-763099,14.48,2025-10-06 16:23:02
1866,COUPON-483098,8.58,2025-12-07 16:23:02
1867,COUPON-442326,7.21,2025-08-24 16:23:02
1868,COUPON-959926,16.29,2025-03-24 16:23:02
1869,COUPON-468562,20.03,2025-11-29 16:23:02
1870,COUPON-140265,8.66,2025-03-06 16:23:02
1871,COUPON-944003,16.98,2025-11-08 16:23:02
1872,COUPON-337407,12.1,2025-03-08 16:23:02
1873,COUPON-963116,19.75,2025-05-03 16:23:02
1874,COUPON-115192,16.16,2025-11-13 16:23:02
1875,COUPON-938745,25.02,2025-06-11 16:23:02
1876,COUPON-139707,26.04,2026-01-17 16:23:02
1877,COUPON-690574,20.48,2025-04-04 16:23:02
1878,COUPON-267603,29.78,2025-08-14 16:23:02
1879,COUPON-866782,26.15,2025-07-05 16:23:02
1880,COUPON-337366,8.44,2025-03-21 16:23:02
1881,COUPON-733051,25.21,2025-11-03 16:23:02
1882,COUPON-527576,7.7,2025-03-19 16:23:02
1883,COUPON-541242,10.74,2025-11-21 16:23:02
1884,COUPON-440126,9.15,2026-01-19 16:23:02
1885,COUPON-600358,7.23,2026-01-18 16:23:02
1886,COUPON-315308,17.25,2025-03-14 16:23:02
1887,COUPON-139257,14.27,2025-09-10 16:23:02
1888,COUPON-205445,21.64,2025-04-17 16:23:02
1889,COUPON-591655,29.69,2025-06-13 16:23:02
1890,COUPON-790556,24.74,2025-06-14 16:23:02
1891,COUPON-641858,9.71,2025-07-15 16:23:02
1892,COUPON-916378,8.04,2025-09-20 16:23:02
1893,COUPON-541589,18.69,2025-10-20 16:23:02
1894,COUPON-704086,13.27,2025-08-11 16:23:02
1895,COUPON-206233,20.9,2025-12-08 16:23:02
1896,COUPON-544176,12.88,2025-08-14 16:23:02
1897,COUPON-123488,21.65,2026-01-16 16:23:02
1898,COUPON-921793,19.37,2025-05-04 16:23:02
1899,COUPON-322934,19.7,2025-04-04 16:23:02
1900,COUPON-648163,11.1,2025-03-04 16:23:02
1901,COUPON-245418,13.61,2025-09-30 16:23:02
1902,COUPON-603552,21.76,2025-06-18 16:23:02
1903,COUPON-986586,7.54,2025-06-06 16:23:02
1904,COUPON-558847,29.48,2025-09-25 16:23:02
1905,COUPON-547280,5.51,2025-03-31 16:23:02
1906,COUPON-659059,24.36,2025-07-18 16:23:02
1907,COUPON-484911,26.52,2026-01-29 16:23:02
1908,COUPON-876109,9.83,2025-04-03 16:23:02
1909,COUPON-209716,26.33,2025-11-14 16:23:02
1910,COUPON-523256,20.31,2025-07-05 16:23:02
1911,COUPON-512317,21.11,2025-09-15 16:23:02
1912,COUPON-788192,11.37,2025-09-30 16:23:02
1913,COUPON-874079,19.15,2025-12-05 16:23:02
1914,COUPON-771523,9.06,2025-12-10 16:23:02
1915,COUPON-465367,16.64,2025-10-10 16:23:02
1916,COUPON-200102,9.56,2025-12-23 16:23:02
1917,COUPON-867812,22.89,2025-06-01 16:23:02
1918,COUPON-603188,5.97,2025-09-26 16:23:02
1919,COUPON-812228,6.03,2025-09-29 16:23:02
1920,COUPON-505582,18.37,2025-03-17 16:23:02
1921,COUPON-454545,22.07,2025-03-22 16:23:02
1922,COUPON-940978,15.33,2025-05-20 16:23:02
1923,COUPON-816731,5.5,2025-08-05 16:23:02
1924,COUPON-683429,6.55,2025-12-25 16:23:02
1925,COUPON-213077,9.53,2025-10-10 16:23:02
1926,COUPON-394219,12.24,2025-11-26 16:23:02
1927,COUPON-242008,28.34,2025-05-25 16:23:02
1928,COUPON-800183,17.9,2025-07-21 16:23:02
1929,COUPON-471701,23.87,2025-11-09 16:23:02
1930,COUPON-364794,19.98,2025-08-21 16:23:02
1931,COUPON-810495,20.22,2025-04-19 16:23:02
1932,COUPON-798380,29.43,2025-04-09 16:23:02
1933,COUPON-312754,6.91,2025-11-21 16:23:02
1934,COUPON-110261,11.81,2025-07-16 16:23:02
1935,COUPON-866706,6.61,2025-07-20 16:23:02
1936,COUPON-960604,24.51,2025-09-22 16:23:02
1937,COUPON-606808,14.37,2025-08-26 16:23:02
1938,COUPON-413593,25.5,2025-03-09 16:23:02
1939,COUPON-174831,26.34,2025-07-28 16:23:02
1940,COUPON-319325,8.84,2025-07-07 16:23:02
1941,COUPON-412919,15.91,2025-12-13 16:23:02
1942,COUPON-366343,17.62,2025-05-17 16:23:02
1943,COUPON-819321,21.36,2025-07-12 16:23:02
1944,COUPON-359386,28.27,2026-01-29 16:23:02
1945,COUPON-143746,27.09,2025-10-17 16:23:02
1946,COUPON-320207,17.11,2025-03-07 16:23:02
1947,COUPON-315003,20.18,2025-09-13 16:23:02
1948,COUPON-259805,5.73,2025-03-01 16:23:02
1949,COUPON-452948,22.28,2026-01-01 16:23:02
1950,COUPON-247156,20.01,2025-10-07 16:23:02
1951,COUPON-515425,24.02,2025-10-14 16:23:02
1952,COUPON-805474,25.43,2025-10-27 16:23:02
1953,COUPON-654179,28.98,2025-12-20 16:23:02
1954,COUPON-203879,19.68,2025-06-12 16:23:02
1955,COUPON-143302,8.84,2025-08-13 16:23:02
1956,COUPON-290466,23.78,2025-04-21 16:23:02
1957,COUPON-425732,12.93,2025-06-18 16:23:02
1958,COUPON-767939,8.62,2025-09-08 16:23:02
1959,COUPON-763973,27.46,2025-11-12 16:23:02
1960,COUPON-326439,19.61,2025-10-13 16:23:02
1961,COUPON-864204,29.41,2025-03-27 16:23:02
1962,COUPON-517233,8.26,2025-06-13 16:23:02
1963,COUPON-577695,14.18,2025-12-26 16:23:02
1964,COUPON-311782,12.51,2025-11-29 16:23:02
1965,COUPON-333289,26.81,2025-05-30 16:23:02
1966,COUPON-259886,9.77,2025-03-29 16:23:02
1967,COUPON-424648,29.98,2025-06-24 16:23:02
1968,COUPON-521110,5.9,2025-06-07 16:23:02
1969,COUPON-784998,17.01,2025-11-16 16:23:02
1970,COUPON-366303,19.8,2025-07-02 16:23:02
1971,COUPON-601126,20.99,2025-05-15 16:23:02
1972,COUPON-404136,6.93,2026-01-16 16:23:02
1973,COUPON-552551,5.69,2025-03-21 16:23:02
1974,COUPON-775810,15.68,2025-03-11 16:23:02
1975,COUPON-126360,7.74,2026-01-30 16:23:02
1976,COUPON-257282,24.52,2025-09-17 16:23:02
1977,COUPON-982070,16.96,2025-08-07 16:23:02
1978,COUPON-793932,17.99,2025-07-13 16:23:02
1979,COUPON-180353,7.33,2025-10-01 16:23:02
1980,COUPON-250854,10.71,2025-10-19 16:23:02
1981,COUPON-873523,5.87,2025-07-31 16:23:02
1982,COUPON-125515,27.67,2026-01-01 16:23:02
1983,COUPON-717487,20.46,2025-09-09 16:23:02
1984,COUPON-590168,12.05,2026-01-26 16:23:02
1985,COUPON-199805,7.77,2025-11-01 16:23:02
1986,COUPON-329706,24.82,2025-03-06 16:23:02
1987,COUPON-280816,8.64,2025-11-30 16:23:02
1988,COUPON-580677,17.49,2025-09-22 16:23:02
1989,COUPON-521512,10.64,2025-03-07 16:23:02
1990,COUPON-581892,12.43,2025-06-20 16:23:02
1991,COUPON-333489,10.23,2025-11-28 16:23:02
1992,COUPON-999501,11.86,2025-07-26 16:23:02
1993,COUPON-777114,16.5,2025-03-18 16:23:02
1994,COUPON-540089,23.45,2025-09-30 16:23:02
1995,COUPON-470680,5.5,2025-06-02 16:23:02
1996,COUPON-506469,23.73,2025-04-25 16:23:02
1997,COUPON-935047,5.22,2025-10-25 16:23:02
1998,COUPON-705072,29.24,2025-03-08 16:23:02
1999,COUPON-131469,10.8,2025-09-20 16:23:02
2000,COUPON-588337,11.8,2025-03-16 16:23:02
2001,COUPON-126620,27.16,2025-07-07 16:23:02
2002,COUPON-516332,23.59,2025-11-21 16:23:02
2003,COUPON-230239,16.49,2025-04-21 16:23:02
2004,COUPON-303084,29.05,2025-12-27 16:23:02
2005,COUPON-781819,14.2,2025-04-02 16:23:02
2006,COUPON-900455,28.19,2025-12-05 16:23:02
2007,COUPON-185729,18.38,2025-07-06 16:23:02
2008,COUPON-427334,14.07,2025-04-16 16:23:02
2009,COUPON-705923,24.0,2025-11-14 16:23:02
2010,COUPON-197163,23.31,2025-03-20 16:23:02
2011,COUPON-956113,14.87,2025-10-30 16:23:02
2012,COUPON-111563,9.59,2025-09-23 16:23:02
2013,COUPON-950095,8.15,2025-10-05 16:23:02
2014,COUPON-334642,18.13,2025-07-25 16:23:02
2015,COUPON-451245,24.04,2025-03-06 16:23:02
2016,COUPON-714099,20.41,2025-03-11 16:23:02
2017,COUPON-315670,26.11,2025-12-23 16:23:02
2018,COUPON-814938,23.29,2025-07-04 16:23:02
2019,COUPON-528294,6.41,2025-07-03 16:23:02
2020,COUPON-967931,19.44,2025-06-19 16:23:02
2021,COUPON-630406,23.75,2025-08-07 16:23:02
2022,COUPON-234798,17.17,2025-08-13 16:23:02
2023,COUPON-187272,5.02,2025-03-19 16:23:02
2024,COUPON-647283,20.23,2026-01-27 16:23:02
2025,COUPON-827183,22.19,2025-04-26 16:23:02
2026,COUPON-559222,23.08,2025-08-21 16:23:02
2027,COUPON-135674,5.19,2025-03-14 16:23:02
2028,COUPON-706119,17.97,2025-03-30 16:23:02
2029,COUPON-499946,14.87,2025-07-07 16:23:02
2030,COUPON-413311,25.62,2025-08-21 16:23:02
2031,COUPON-213153,18.92,2025-08-18 16:23:02
2032,COUPON-699312,10.77,2025-09-12 16:23:02
2033,COUPON-680674,11.87,2025-06-23 16:23:02
2034,COUPON-726395,6.8,2025-07-12 16:23:02
2035,COUPON-879682,24.77,2025-05-20 16:23:02
2036,COUPON-428311,13.33,2025-10-18 16:23:02
2037,COUPON-557808,15.13,2026-01-15 16:23:02
2038,COUPON-750879,26.53,2025-05-06 16:23:02
2039,COUPON-730166,16.53,2025-04-08 16:23:02
2040,COUPON-308952,10.08,2025-10-11 16:23:02
2041,COUPON-476275,11.12,2026-01-12 16:23:02
2042,COUPON-566022,9.47,2025-08-15 16:23:02
2043,COUPON-261056,27.64,2025-08-18 16:23:02
2044,COUPON-246648,6.68,2025-05-20 16:23:02
2045,COUPON-421921,19.48,2026-01-09 16:23:02
2046,COUPON-162144,25.96,2025-07-01 16:23:02
2047,COUPON-385166,15.15,2025-07-12 16:23:02
2048,COUPON-229479,25.52,2025-10-28 16:23:02
2049,COUPON-361261,6.48,2025-04-02 16:23:02
2050,COUPON-735068,11.69,2025-10-21 16:23:02
2051,COUPON-380240,14.04,2025-10-31 16:23:02
2052,COUPON-747467,26.71,2026-01-16 16:23:02
2053,COUPON-444178,28.92,2025-11-17 16:23:02
2054,COUPON-568196,5.54,2025-06-10 16:23:02
2055,COUPON-322509,8.66,2025-04-26 16:23:02
2056,COUPON-907295,19.13,2025-05-25 16:23:02
2057,COUPON-882340,14.34,2025-06-01 16:23:02
2058,COUPON-213428,22.3,2025-06-21 16:23:02
2059,COUPON-219355,9.8,2026-01-01 16:23:02
2060,COUPON-306807,23.41,2025-08-12 16:23:02
2061,COUPON-225893,12.04,2025-09-05 16:23:02
2062,COUPON-366875,9.16,2025-11-09 16:23:02
2063,COUPON-987719,6.6,2025-03-29 16:23:02
2064,COUPON-690745,29.21,2025-06-15 16:23:02
2065,COUPON-375932,11.89,2025-06-06 16:23:02
2066,COUPON-364189,13.13,2025-05-26 16:23:02
2067,COUPON-672339,20.54,2025-04-03 16:23:02
2068,COUPON-937503,23.66,2025-03-19 16:23:02
2069,COUPON-645812,23.52,2025-03-22 16:23:02
2070,COUPON-277180,20.01,2025-07-01 16:23:02
2071,COUPON-674022,29.62,2025-08-23 16:23:02
2072,COUPON-961538,24.16,2025-12-24 16:23:02
2073,COUPON-962149,27.83,2025-10-06 16:23:02
2074,COUPON-621260,27.6,2025-08-04 16:23:02
2075,COUPON-260441,29.76,2025-04-16 16:23:02
2076,COUPON-812214,13.43,2025-04-14 16:23:02
2077,COUPON-878399,18.95,2025-09-30 16:23:02
2078,COUPON-752444,9.08,2025-03-26 16:23:02
2079,COUPON-545360,8.56,2025-12-29 16:23:02
2080,COUPON-840644,17.19,2025-04-09 16:23:02
2081,COUPON-680821,14.7,2025-08-22 16:23:02
2082,COUPON-912232,9.54,2025-04-18 16:23:02
2083,COUPON-858641,18.98,2026-01-04 16:23:02
2084,COUPON-812257,21.62,2025-11-28 16:23:02
2085,COUPON-690085,24.12,2025-09-19 16:23:02
2086,COUPON-511637,17.13,2025-09-19 16:23:02
2087,COUPON-609267,19.72,2025-12-30 16:23:02
2088,COUPON-854568,23.36,2025-12-14 16:23:02
2089,COUPON-425660,7.14,2025-05-18 16:23:02
2090,COUPON-129686,12.8,2025-08-09 16:23:02
2091,COUPON-842610,17.82,2025-05-20 16:23:02
2092,COUPON-401112,13.81,2025-10-12 16:23:02
2093,COUPON-142040,12.28,2025-07-27 16:23:02
2094,COUPON-848394,17.94,2025-07-14 16:23:02
2095,COUPON-389573,26.2,2025-11-16 16:23:02
2096,COUPON-566910,12.2,2025-04-01 16:23:02
2097,COUPON-961510,27.12,2026-01-02 16:23:02
2098,COUPON-393552,28.8,2025-06-16 16:23:02
2099,COUPON-368478,12.08,2026-01-08 16:23:02
2100,COUPON-537436,11.88,2025-05-10 16:23:02
2101,COUPON-480925,12.49,2025-06-02 16:23:02
2102,COUPON-361746,17.45,2025-04-12 16:23:02
2103,COUPON-771227,8.56,2025-05-30 16:23:02
2104,COUPON-466592,25.06,2025-06-17 16:23:02
2105,COUPON-768704,6.37,2025-07-07 16:23:02
2106,COUPON-331521,12.88,2025-04-02 16:23:02
2107,COUPON-694137,28.56,2025-06-09 16:23:02
2108,COUPON-226142,26.32,2025-06-14 16:23:02
2109,COUPON-699064,19.24,2026-01-21 16:23:02
2110,COUPON-145505,9.72,2025-12-10 16:23:02
2111,COUPON-983286,8.02,2025-03-12 16:23:02
2112,COUPON-122940,7.07,2025-08-25 16:23:02
2113,COUPON-838584,5.74,2025-09-17 16:23:02
2114,COUPON-245488,27.71,2025-04-21 16:23:02
2115,COUPON-573157,12.3,2025-09-21 16:23:02
2116,COUPON-540589,11.18,2025-04-26 16:23:02
2117,COUPON-684189,9.65,2025-04-01 16:23:02
2118,COUPON-139568,23.09,2025-07-27 16:23:02
2119,COUPON-264727,20.15,2025-10-23 16:23:02
2120,COUPON-383319,10.61,2025-11-10 16:23:02
2121,COUPON-824756,24.37,2025-07-26 16:23:02
2122,COUPON-664756,20.91,2025-06-21 16:23:02
2123,COUPON-864774,14.59,2025-09-29 16:23:02
2124,COUPON-307668,12.37,2025-06-13 16:23:02
2125,COUPON-443771,20.06,2025-12-19 16:23:02
2126,COUPON-638352,13.82,2025-06-18 16:23:02
2127,COUPON-467063,16.11,2025-11-26 16:23:02
2128,COUPON-187604,27.42,2025-12-13 16:23:02
2129,COUPON-951038,12.74,2025-04-16 16:23:02
2130,COUPON-533993,27.62,2025-08-11 16:23:02
2131,COUPON-945978,7.09,2025-06-05 16:23:02
2132,COUPON-779608,18.97,2025-03-14 16:23:02
2133,COUPON-100006,20.3,2025-10-11 16:23:02
2134,COUPON-493669,17.26,2025-09-01 16:23:02
2135,COUPON-326551,27.56,2025-05-08 16:23:02
2136,COUPON-246632,16.25,2025-10-26 16:23:02
2137,COUPON-703879,13.93,2025-04-05 16:23:02
2138,COUPON-838037,10.26,2025-12-22 16:23:02
2139,COUPON-621455,27.42,2025-12-26 16:23:02
2140,COUPON-124563,19.98,2025-12-01 16:23:02
